geoid,region_type,region_name,year,measure,value,type
51059421300,tract,"Census Tract 4213, Fairfax County, Virginia",2019,num_post_hs_edu,2403,count
51143011002,tract,"Census Tract 110.02, Pittsylvania County, Virginia",2019,perc_post_hs_edu,56.3143124415341,percent
51177020311,tract,"Census Tract 203.11, Spotsylvania County, Virginia",2019,perc_post_hs_edu,52.1002024291498,percent
51097950500,tract,"Census Tract 9505, King and Queen County, Virginia",2019,num_post_hs_edu,1154,count
51059461802,tract,"Census Tract 4618.02, Fairfax County, Virginia",2019,num_post_hs_edu,3332,count
51135980100,tract,"Census Tract 9801, Nottoway County, Virginia",2019,perc_post_hs_edu,100,percent
51169030100,tract,"Census Tract 301, Scott County, Virginia",2019,perc_post_hs_edu,46.7191601049869,percent
51059422000,tract,"Census Tract 4220, Fairfax County, Virginia",2019,num_post_hs_edu,2008,count
51678930500,tract,"Census Tract 9305, Lexington city, Virginia",2019,perc_post_hs_edu,69.5611285266458,percent
51153900501,tract,"Census Tract 9005.01, Prince William County, Virginia",2019,perc_post_hs_edu,41.3143735588009,percent
51810044003,tract,"Census Tract 440.03, Virginia Beach city, Virginia",2019,perc_post_hs_edu,82.1078431372549,percent
51115951300,tract,"Census Tract 9513, Mathews County, Virginia",2019,num_post_hs_edu,2597,count
51510201000,tract,"Census Tract 2010, Alexandria city, Virginia",2019,perc_post_hs_edu,96.7741935483871,percent
51135,county,"Nottoway County, Virginia",2019,num_post_hs_edu,4626,count
51710006000,tract,"Census Tract 60, Norfolk city, Virginia",2019,num_post_hs_edu,1302,count
51650010502,tract,"Census Tract 105.02, Hampton city, Virginia",2019,perc_post_hs_edu,63.6456733230927,percent
51059482302,tract,"Census Tract 4823.02, Fairfax County, Virginia",2019,perc_post_hs_edu,68.338249754179,percent
51027010600,tract,"Census Tract 106, Buchanan County, Virginia",2019,perc_post_hs_edu,35.9220092531395,percent
34,health district,West Piedmont,2019,num_post_hs_edu,49982,count
51061930705,tract,"Census Tract 9307.05, Fauquier County, Virginia",2019,perc_post_hs_edu,48.6443381180223,percent
51067020600,tract,"Census Tract 206, Franklin County, Virginia",2019,perc_post_hs_edu,39.8891966759003,percent
51760040400,tract,"Census Tract 404, Richmond city, Virginia",2019,perc_post_hs_edu,87.437641723356,percent
51730811200,tract,"Census Tract 8112, Petersburg city, Virginia",2019,num_post_hs_edu,1259,count
51740980100,tract,"Census Tract 9801, Portsmouth city, Virginia",2019,perc_post_hs_edu,68.75,percent
33,health district,Virginia Beach,2019,num_post_hs_edu,222778,count
51013102702,tract,"Census Tract 1027.02, Arlington County, Virginia",2019,perc_post_hs_edu,73.4791524265208,percent
51760060200,tract,"Census Tract 602, Richmond city, Virginia",2019,perc_post_hs_edu,36.3013698630137,percent
51650010200,tract,"Census Tract 102, Hampton city, Virginia",2019,num_post_hs_edu,527,count
51167030500,tract,"Census Tract 305, Russell County, Virginia",2019,perc_post_hs_edu,44.8979591836735,percent
51735,county,"Poquoson city, Virginia",2019,perc_post_hs_edu,69.0070921985816,percent
51115990100,tract,"Census Tract 9901, Mathews County, Virginia",2019,perc_post_hs_edu,NA,percent
51059482002,tract,"Census Tract 4820.02, Fairfax County, Virginia",2019,num_post_hs_edu,2449,count
51700030600,tract,"Census Tract 306, Newport News city, Virginia",2019,perc_post_hs_edu,44.2071197411003,percent
51089011300,tract,"Census Tract 113, Henry County, Virginia",2019,num_post_hs_edu,1587,count
51121020500,tract,"Census Tract 205, Montgomery County, Virginia",2019,perc_post_hs_edu,87.9741252572773,percent
51510200406,tract,"Census Tract 2004.06, Alexandria city, Virginia",2019,perc_post_hs_edu,75.6451216515114,percent
51131930200,tract,"Census Tract 9302, Northampton County, Virginia",2019,num_post_hs_edu,1391,count
51059451200,tract,"Census Tract 4512, Fairfax County, Virginia",2019,num_post_hs_edu,1070,count
28,health district,Richmond,2019,num_post_hs_edu,100396,count
51165011600,tract,"Census Tract 116, Rockingham County, Virginia",2019,perc_post_hs_edu,56.3672922252011,percent
51087200404,tract,"Census Tract 2004.04, Henrico County, Virginia",2019,num_post_hs_edu,1083,count
51157,county,"Rappahannock County, Virginia",2019,num_post_hs_edu,3342,count
51105950500,tract,"Census Tract 9505, Lee County, Virginia",2019,num_post_hs_edu,1668,count
51059460400,tract,"Census Tract 4604, Fairfax County, Virginia",2019,perc_post_hs_edu,90.2081109925293,percent
51003010800,tract,"Census Tract 108, Albemarle County, Virginia",2019,num_post_hs_edu,3661,count
51153901900,tract,"Census Tract 9019, Prince William County, Virginia",2019,num_post_hs_edu,2357,count
51147930201,tract,"Census Tract 9302.01, Prince Edward County, Virginia",2019,perc_post_hs_edu,57.1806500377929,percent
51117930500,tract,"Census Tract 9305, Mecklenburg County, Virginia",2019,num_post_hs_edu,772,count
51600,county,"Fairfax city, Virginia",2019,perc_post_hs_edu,80.5731298846297,percent
51183870400,tract,"Census Tract 8704, Sussex County, Virginia",2019,perc_post_hs_edu,46.4006938421509,percent
51059421600,tract,"Census Tract 4216, Fairfax County, Virginia",2019,num_post_hs_edu,1821,count
51660000301,tract,"Census Tract 3.01, Harrisonburg city, Virginia",2019,num_post_hs_edu,2090,count
51810046216,tract,"Census Tract 462.16, Virginia Beach city, Virginia",2019,num_post_hs_edu,3146,count
51059460200,tract,"Census Tract 4602, Fairfax County, Virginia",2019,num_post_hs_edu,2612,count
51107611014,tract,"Census Tract 6110.14, Loudoun County, Virginia",2019,num_post_hs_edu,2375,count
51155980100,tract,"Census Tract 9801, Pulaski County, Virginia",2019,num_post_hs_edu,0,count
51059470900,tract,"Census Tract 4709, Fairfax County, Virginia",2019,num_post_hs_edu,4493,count
51510200600,tract,"Census Tract 2006, Alexandria city, Virginia",2019,perc_post_hs_edu,65.4283548142532,percent
51183870100,tract,"Census Tract 8701, Sussex County, Virginia",2019,num_post_hs_edu,810,count
51107611900,tract,"Census Tract 6119, Loudoun County, Virginia",2019,perc_post_hs_edu,94.3048576214405,percent
51145,county,"Powhatan County, Virginia",2019,perc_post_hs_edu,59.866691701089,percent
51760040900,tract,"Census Tract 409, Richmond city, Virginia",2019,perc_post_hs_edu,86.4,percent
51011,county,"Appomattox County, Virginia",2019,perc_post_hs_edu,52.0154759762462,percent
51059452102,tract,"Census Tract 4521.02, Fairfax County, Virginia",2019,perc_post_hs_edu,73.1082654249127,percent
51730810500,tract,"Census Tract 8105, Petersburg city, Virginia",2019,perc_post_hs_edu,53.0120481927711,percent
51760071001,tract,"Census Tract 710.01, Richmond city, Virginia",2019,num_post_hs_edu,1707,count
51810045428,tract,"Census Tract 454.28, Virginia Beach city, Virginia",2019,perc_post_hs_edu,68.1122448979592,percent
51710000901,tract,"Census Tract 9.01, Norfolk city, Virginia",2019,perc_post_hs_edu,75.1740139211137,percent
29,health district,Roanoke,2019,num_post_hs_edu,36447,count
51031020102,tract,"Census Tract 201.02, Campbell County, Virginia",2019,num_post_hs_edu,1947,count
51003010402,tract,"Census Tract 104.02, Albemarle County, Virginia",2019,num_post_hs_edu,1895,count
51570830400,tract,"Census Tract 8304, Colonial Heights city, Virginia",2019,num_post_hs_edu,818,count
51061930205,tract,"Census Tract 9302.05, Fauquier County, Virginia",2019,perc_post_hs_edu,69.6923076923077,percent
51810044001,tract,"Census Tract 440.01, Virginia Beach city, Virginia",2019,perc_post_hs_edu,73.9504563233377,percent
51167030402,tract,"Census Tract 304.02, Russell County, Virginia",2019,perc_post_hs_edu,54.7085201793722,percent
51173030500,tract,"Census Tract 305, Smyth County, Virginia",2019,num_post_hs_edu,1031,count
51830370300,tract,"Census Tract 3703, Williamsburg city, Virginia",2019,num_post_hs_edu,1947,count
51153901100,tract,"Census Tract 9011, Prince William County, Virginia",2019,perc_post_hs_edu,77.403414195867,percent
51137110200,tract,"Census Tract 1102, Orange County, Virginia",2019,num_post_hs_edu,1688,count
51059420700,tract,"Census Tract 4207, Fairfax County, Virginia",2019,perc_post_hs_edu,76.2844611528822,percent
51177020407,tract,"Census Tract 204.07, Spotsylvania County, Virginia",2019,num_post_hs_edu,2642,count
51550021402,tract,"Census Tract 214.02, Chesapeake city, Virginia",2019,perc_post_hs_edu,56.442417331813,percent
51013100400,tract,"Census Tract 1004, Arlington County, Virginia",2019,perc_post_hs_edu,95.8919319022946,percent
51139030300,tract,"Census Tract 303, Page County, Virginia",2019,num_post_hs_edu,1410,count
51710004400,tract,"Census Tract 44, Norfolk city, Virginia",2019,num_post_hs_edu,739,count
51011,county,"Appomattox County, Virginia",2019,num_post_hs_edu,5781,count
51087200700,tract,"Census Tract 2007, Henrico County, Virginia",2019,num_post_hs_edu,1797,count
51685,county,"Manassas Park city, Virginia",2019,perc_post_hs_edu,56.3023695828453,percent
51079030102,tract,"Census Tract 301.02, Greene County, Virginia",2019,perc_post_hs_edu,49.8491083676269,percent
51059420300,tract,"Census Tract 4203, Fairfax County, Virginia",2019,num_post_hs_edu,3153,count
51810041600,tract,"Census Tract 416, Virginia Beach city, Virginia",2019,perc_post_hs_edu,76.2968572510413,percent
51059460502,tract,"Census Tract 4605.02, Fairfax County, Virginia",2019,num_post_hs_edu,4113,count
51800065200,tract,"Census Tract 652, Suffolk city, Virginia",2019,num_post_hs_edu,848,count
51650010304,tract,"Census Tract 103.04, Hampton city, Virginia",2019,num_post_hs_edu,3901,count
51710001600,tract,"Census Tract 16, Norfolk city, Virginia",2019,perc_post_hs_edu,60.6941081517353,percent
51177020307,tract,"Census Tract 203.07, Spotsylvania County, Virginia",2019,num_post_hs_edu,1308,count
51810046010,tract,"Census Tract 460.10, Virginia Beach city, Virginia",2019,num_post_hs_edu,1272,count
51540000401,tract,"Census Tract 4.01, Charlottesville city, Virginia",2019,perc_post_hs_edu,59.4050201425473,percent
51107611206,tract,"Census Tract 6112.06, Loudoun County, Virginia",2019,perc_post_hs_edu,87.4373657838225,percent
51059492300,tract,"Census Tract 4923, Fairfax County, Virginia",2019,num_post_hs_edu,1779,count
51590000600,tract,"Census Tract 6, Danville city, Virginia",2019,num_post_hs_edu,663,count
51059482504,tract,"Census Tract 4825.04, Fairfax County, Virginia",2019,num_post_hs_edu,3121,count
51810044600,tract,"Census Tract 446, Virginia Beach city, Virginia",2019,num_post_hs_edu,3613,count
51067020200,tract,"Census Tract 202, Franklin County, Virginia",2019,num_post_hs_edu,1792,count
51165011100,tract,"Census Tract 111, Rockingham County, Virginia",2019,num_post_hs_edu,673,count
51550020200,tract,"Census Tract 202, Chesapeake city, Virginia",2019,num_post_hs_edu,1311,count
51510201300,tract,"Census Tract 2013, Alexandria city, Virginia",2019,perc_post_hs_edu,91.2561174551387,percent
51195931700,tract,"Census Tract 9317, Wise County, Virginia",2019,perc_post_hs_edu,45.4370179948586,percent
51059432201,tract,"Census Tract 4322.01, Fairfax County, Virginia",2019,perc_post_hs_edu,83.042071197411,percent
51099040500,tract,"Census Tract 405, King George County, Virginia",2019,num_post_hs_edu,1360,count
51177,county,"Spotsylvania County, Virginia",2019,num_post_hs_edu,54518,count
51165010400,tract,"Census Tract 104, Rockingham County, Virginia",2019,num_post_hs_edu,526,count
51191010800,tract,"Census Tract 108, Washington County, Virginia",2019,num_post_hs_edu,1160,count
51810045427,tract,"Census Tract 454.27, Virginia Beach city, Virginia",2019,num_post_hs_edu,3079,count
51710006502,tract,"Census Tract 65.02, Norfolk city, Virginia",2019,num_post_hs_edu,2040,count
51107611024,tract,"Census Tract 6110.24, Loudoun County, Virginia",2019,perc_post_hs_edu,91.5488629379226,percent
51510200701,tract,"Census Tract 2007.01, Alexandria city, Virginia",2019,perc_post_hs_edu,96.2382445141066,percent
51177020310,tract,"Census Tract 203.10, Spotsylvania County, Virginia",2019,num_post_hs_edu,1748,count
51810045807,tract,"Census Tract 458.07, Virginia Beach city, Virginia",2019,num_post_hs_edu,791,count
51059461901,tract,"Census Tract 4619.01, Fairfax County, Virginia",2019,num_post_hs_edu,2038,count
51700031602,tract,"Census Tract 316.02, Newport News city, Virginia",2019,perc_post_hs_edu,50.997425997426,percent
51810045421,tract,"Census Tract 454.21, Virginia Beach city, Virginia",2019,num_post_hs_edu,1671,count
51199051000,tract,"Census Tract 510, York County, Virginia",2019,perc_post_hs_edu,67.6623376623377,percent
51740211800,tract,"Census Tract 2118, Portsmouth city, Virginia",2019,num_post_hs_edu,884,count
51550020700,tract,"Census Tract 207, Chesapeake city, Virginia",2019,perc_post_hs_edu,45.0890447922288,percent
51770000100,tract,"Census Tract 1, Roanoke city, Virginia",2019,perc_post_hs_edu,34.5794392523364,percent
51059421400,tract,"Census Tract 4214, Fairfax County, Virginia",2019,num_post_hs_edu,3110,count
51005080202,tract,"Census Tract 802.02, Alleghany County, Virginia",2019,perc_post_hs_edu,36.1275088547816,percent
51197050401,tract,"Census Tract 504.01, Wythe County, Virginia",2019,num_post_hs_edu,1270,count
51059491501,tract,"Census Tract 4915.01, Fairfax County, Virginia",2019,num_post_hs_edu,4124,count
51059460702,tract,"Census Tract 4607.02, Fairfax County, Virginia",2019,num_post_hs_edu,2654,count
51620090100,tract,"Census Tract 901, Franklin city, Virginia",2019,perc_post_hs_edu,68.0490654205608,percent
51800075102,tract,"Census Tract 751.02, Suffolk city, Virginia",2019,num_post_hs_edu,3067,count
51810042802,tract,"Census Tract 428.02, Virginia Beach city, Virginia",2019,num_post_hs_edu,2220,count
51710004100,tract,"Census Tract 41, Norfolk city, Virginia",2019,num_post_hs_edu,361,count
51143010400,tract,"Census Tract 104, Pittsylvania County, Virginia",2019,perc_post_hs_edu,38.1541725601132,percent
51510201203,tract,"Census Tract 2012.03, Alexandria city, Virginia",2019,perc_post_hs_edu,51.5199368337939,percent
51075400400,tract,"Census Tract 4004, Goochland County, Virginia",2019,perc_post_hs_edu,68.049237356168,percent
51087200905,tract,"Census Tract 2009.05, Henrico County, Virginia",2019,num_post_hs_edu,2416,count
51059451501,tract,"Census Tract 4515.01, Fairfax County, Virginia",2019,num_post_hs_edu,2596,count
51087200414,tract,"Census Tract 2004.14, Henrico County, Virginia",2019,perc_post_hs_edu,77.4672273064556,percent
51770000602,tract,"Census Tract 6.02, Roanoke city, Virginia",2019,num_post_hs_edu,1209,count
51171040300,tract,"Census Tract 403, Shenandoah County, Virginia",2019,num_post_hs_edu,1432,count
51019030604,tract,"Census Tract 306.04, Bedford County, Virginia",2019,perc_post_hs_edu,38.3397050791917,percent
51177020110,tract,"Census Tract 201.10, Spotsylvania County, Virginia",2019,num_post_hs_edu,1499,count
51760070100,tract,"Census Tract 701, Richmond city, Virginia",2019,num_post_hs_edu,3669,count
51193010100,tract,"Census Tract 101, Westmoreland County, Virginia",2019,num_post_hs_edu,1857,count
51800075501,tract,"Census Tract 755.01, Suffolk city, Virginia",2019,num_post_hs_edu,1956,count
51550020600,tract,"Census Tract 206, Chesapeake city, Virginia",2019,perc_post_hs_edu,54.1211519364449,percent
30,health district,Southside,2019,perc_post_hs_edu,46.5817246676909,percent
51089011100,tract,"Census Tract 111, Henry County, Virginia",2019,perc_post_hs_edu,56.3260984647962,percent
51700032114,tract,"Census Tract 321.14, Newport News city, Virginia",2019,num_post_hs_edu,933,count
51740210900,tract,"Census Tract 2109, Portsmouth city, Virginia",2019,perc_post_hs_edu,66.6808510638298,percent
51810045806,tract,"Census Tract 458.06, Virginia Beach city, Virginia",2019,num_post_hs_edu,1543,count
51143011200,tract,"Census Tract 112, Pittsylvania County, Virginia",2019,num_post_hs_edu,977,count
51019030602,tract,"Census Tract 306.02, Bedford County, Virginia",2019,perc_post_hs_edu,48.4105706625814,percent
51680000300,tract,"Census Tract 3, Lynchburg city, Virginia",2019,perc_post_hs_edu,71.2839059674503,percent
51085321002,tract,"Census Tract 3210.02, Hanover County, Virginia",2019,perc_post_hs_edu,70.3371662443968,percent
51650012100,tract,"Census Tract 121, Hampton city, Virginia",2019,num_post_hs_edu,2619,count
51177020111,tract,"Census Tract 201.11, Spotsylvania County, Virginia",2019,num_post_hs_edu,924,count
51059415500,tract,"Census Tract 4155, Fairfax County, Virginia",2019,perc_post_hs_edu,82.2130550837175,percent
51760020800,tract,"Census Tract 208, Richmond city, Virginia",2019,perc_post_hs_edu,83.1600831600832,percent
51153900203,tract,"Census Tract 9002.03, Prince William County, Virginia",2019,perc_post_hs_edu,41.6932907348243,percent
51031020300,tract,"Census Tract 203, Campbell County, Virginia",2019,num_post_hs_edu,1814,count
51740211900,tract,"Census Tract 2119, Portsmouth city, Virginia",2019,perc_post_hs_edu,49.1954022988506,percent
51059491801,tract,"Census Tract 4918.01, Fairfax County, Virginia",2019,num_post_hs_edu,1721,count
51041100403,tract,"Census Tract 1004.03, Chesterfield County, Virginia",2019,num_post_hs_edu,3214,count
51760040800,tract,"Census Tract 408, Richmond city, Virginia",2019,perc_post_hs_edu,83.6162361623616,percent
51179010201,tract,"Census Tract 102.01, Stafford County, Virginia",2019,perc_post_hs_edu,70.1970443349754,percent
51760070801,tract,"Census Tract 708.01, Richmond city, Virginia",2019,perc_post_hs_edu,50.0284684000759,percent
51059422401,tract,"Census Tract 4224.01, Fairfax County, Virginia",2019,num_post_hs_edu,1790,count
51029930101,tract,"Census Tract 9301.01, Buckingham County, Virginia",2019,num_post_hs_edu,973,count
51155210201,tract,"Census Tract 2102.01, Pulaski County, Virginia",2019,num_post_hs_edu,1426,count
51019030101,tract,"Census Tract 301.01, Bedford County, Virginia",2019,num_post_hs_edu,4063,count
51153901203,tract,"Census Tract 9012.03, Prince William County, Virginia",2019,perc_post_hs_edu,49.2325402916347,percent
51047930502,tract,"Census Tract 9305.02, Culpeper County, Virginia",2019,perc_post_hs_edu,48.2299546142209,percent
51059480401,tract,"Census Tract 4804.01, Fairfax County, Virginia",2019,perc_post_hs_edu,95.3879156238827,percent
51105950600,tract,"Census Tract 9506, Lee County, Virginia",2019,perc_post_hs_edu,42.7154582763338,percent
51670820300,tract,"Census Tract 8203, Hopewell city, Virginia",2019,perc_post_hs_edu,37.8779235596121,percent
51019030605,tract,"Census Tract 306.05, Bedford County, Virginia",2019,num_post_hs_edu,1235,count
51089010800,tract,"Census Tract 108, Henry County, Virginia",2019,num_post_hs_edu,772,count
51810045415,tract,"Census Tract 454.15, Virginia Beach city, Virginia",2019,num_post_hs_edu,879,count
51135000100,tract,"Census Tract 1, Nottoway County, Virginia",2019,perc_post_hs_edu,47.2904945217649,percent
51041100814,tract,"Census Tract 1008.14, Chesterfield County, Virginia",2019,num_post_hs_edu,984,count
51143010600,tract,"Census Tract 106, Pittsylvania County, Virginia",2019,perc_post_hs_edu,43.9046333783176,percent
51800075602,tract,"Census Tract 756.02, Suffolk city, Virginia",2019,perc_post_hs_edu,60.8615948670944,percent
51059482601,tract,"Census Tract 4826.01, Fairfax County, Virginia",2019,perc_post_hs_edu,85.9856479527227,percent
51023040401,tract,"Census Tract 404.01, Botetourt County, Virginia",2019,perc_post_hs_edu,48.2132396016403,percent
51009010503,tract,"Census Tract 105.03, Amherst County, Virginia",2019,perc_post_hs_edu,45.9408432976715,percent
51059420700,tract,"Census Tract 4207, Fairfax County, Virginia",2019,num_post_hs_edu,2435,count
51037930100,tract,"Census Tract 9301, Charlotte County, Virginia",2019,perc_post_hs_edu,39.1936368623149,percent
51059422301,tract,"Census Tract 4223.01, Fairfax County, Virginia",2019,num_post_hs_edu,1801,count
51059430202,tract,"Census Tract 4302.02, Fairfax County, Virginia",2019,perc_post_hs_edu,84.7144948755491,percent
51053840500,tract,"Census Tract 8405, Dinwiddie County, Virginia",2019,num_post_hs_edu,1313,count
51059491101,tract,"Census Tract 4911.01, Fairfax County, Virginia",2019,perc_post_hs_edu,88.4040404040404,percent
51710004700,tract,"Census Tract 47, Norfolk city, Virginia",2019,num_post_hs_edu,183,count
51550020003,tract,"Census Tract 200.03, Chesapeake city, Virginia",2019,perc_post_hs_edu,58.671385788184,percent
51760,county,"Richmond city, Virginia",2019,perc_post_hs_edu,63.590471183628,percent
51059430902,tract,"Census Tract 4309.02, Fairfax County, Virginia",2019,perc_post_hs_edu,86.2003058103975,percent
51099,county,"King George County, Virginia",2019,num_post_hs_edu,11584,count
51750010102,tract,"Census Tract 101.02, Radford city, Virginia",2019,num_post_hs_edu,976,count
51760040500,tract,"Census Tract 405, Richmond city, Virginia",2019,num_post_hs_edu,2494,count
51059415200,tract,"Census Tract 4152, Fairfax County, Virginia",2019,perc_post_hs_edu,88.8329135180521,percent
51710000202,tract,"Census Tract 2.02, Norfolk city, Virginia",2019,perc_post_hs_edu,59.6814159292035,percent
51149850501,tract,"Census Tract 8505.01, Prince George County, Virginia",2019,num_post_hs_edu,2724,count
51710000400,tract,"Census Tract 4, Norfolk city, Virginia",2019,perc_post_hs_edu,64.9183744355679,percent
51197050402,tract,"Census Tract 504.02, Wythe County, Virginia",2019,num_post_hs_edu,1552,count
51740213101,tract,"Census Tract 2131.01, Portsmouth city, Virginia",2019,perc_post_hs_edu,61.0007097232079,percent
51740212701,tract,"Census Tract 2127.01, Portsmouth city, Virginia",2019,perc_post_hs_edu,57.0449874400548,percent
51165010800,tract,"Census Tract 108, Rockingham County, Virginia",2019,num_post_hs_edu,1766,count
51137110200,tract,"Census Tract 1102, Orange County, Virginia",2019,perc_post_hs_edu,52.6512788521522,percent
51550021101,tract,"Census Tract 211.01, Chesapeake city, Virginia",2019,perc_post_hs_edu,74.1496598639456,percent
51003011202,tract,"Census Tract 112.02, Albemarle County, Virginia",2019,perc_post_hs_edu,81.4006024096386,percent
51125,county,"Nelson County, Virginia",2019,num_post_hs_edu,5606,count
51141030100,tract,"Census Tract 301, Patrick County, Virginia",2019,perc_post_hs_edu,47.9271708683473,percent
51700032117,tract,"Census Tract 321.17, Newport News city, Virginia",2019,perc_post_hs_edu,64.4100580270793,percent
51540000501,tract,"Census Tract 5.01, Charlottesville city, Virginia",2019,perc_post_hs_edu,54.8598471059337,percent
51033030400,tract,"Census Tract 304, Caroline County, Virginia",2019,perc_post_hs_edu,24.1144414168937,percent
51680000203,tract,"Census Tract 2.03, Lynchburg city, Virginia",2019,num_post_hs_edu,61,count
51700030800,tract,"Census Tract 308, Newport News city, Virginia",2019,perc_post_hs_edu,40.7440212577502,percent
51810045805,tract,"Census Tract 458.05, Virginia Beach city, Virginia",2019,num_post_hs_edu,676,count
51099040300,tract,"Census Tract 403, King George County, Virginia",2019,num_post_hs_edu,3376,count
51700032124,tract,"Census Tract 321.24, Newport News city, Virginia",2019,num_post_hs_edu,1628,count
51830,county,"Williamsburg city, Virginia",2019,perc_post_hs_edu,76.0048393601291,percent
51027010700,tract,"Census Tract 107, Buchanan County, Virginia",2019,num_post_hs_edu,831,count
51061930205,tract,"Census Tract 9302.05, Fauquier County, Virginia",2019,num_post_hs_edu,906,count
51630000400,tract,"Census Tract 4, Fredericksburg city, Virginia",2019,perc_post_hs_edu,55.1085795656817,percent
51740212702,tract,"Census Tract 2127.02, Portsmouth city, Virginia",2019,perc_post_hs_edu,62.0940170940171,percent
51650010312,tract,"Census Tract 103.12, Hampton city, Virginia",2019,num_post_hs_edu,1405,count
51720960100,tract,"Census Tract 9601, Norton city, Virginia",2019,perc_post_hs_edu,60.0291226792865,percent
51680000600,tract,"Census Tract 6, Lynchburg city, Virginia",2019,perc_post_hs_edu,40.8104196816208,percent
51810045412,tract,"Census Tract 454.12, Virginia Beach city, Virginia",2019,num_post_hs_edu,891,count
51600300400,tract,"Census Tract 3004, Fairfax city, Virginia",2019,perc_post_hs_edu,84.2749190356243,percent
51810041400,tract,"Census Tract 414, Virginia Beach city, Virginia",2019,num_post_hs_edu,3428,count
51193010100,tract,"Census Tract 101, Westmoreland County, Virginia",2019,perc_post_hs_edu,52.0897615708275,percent
51059430500,tract,"Census Tract 4305, Fairfax County, Virginia",2019,perc_post_hs_edu,82.5,percent
51735,county,"Poquoson city, Virginia",2019,num_post_hs_edu,5838,count
51027010300,tract,"Census Tract 103, Buchanan County, Virginia",2019,perc_post_hs_edu,31.5401301518438,percent
51810041801,tract,"Census Tract 418.01, Virginia Beach city, Virginia",2019,num_post_hs_edu,2325,count
51059461802,tract,"Census Tract 4618.02, Fairfax County, Virginia",2019,perc_post_hs_edu,90.5927134312126,percent
51730810700,tract,"Census Tract 8107, Petersburg city, Virginia",2019,perc_post_hs_edu,28.3905967450271,percent
51650011500,tract,"Census Tract 115, Hampton city, Virginia",2019,num_post_hs_edu,2254,count
51153901602,tract,"Census Tract 9016.02, Prince William County, Virginia",2019,num_post_hs_edu,3526,count
51145500102,tract,"Census Tract 5001.02, Powhatan County, Virginia",2019,num_post_hs_edu,2402,count
51121021500,tract,"Census Tract 215, Montgomery County, Virginia",2019,num_post_hs_edu,3613,count
51059421002,tract,"Census Tract 4210.02, Fairfax County, Virginia",2019,perc_post_hs_edu,77.1232484987132,percent
51059430700,tract,"Census Tract 4307, Fairfax County, Virginia",2019,num_post_hs_edu,1364,count
51820003300,tract,"Census Tract 33, Waynesboro city, Virginia",2019,perc_post_hs_edu,42.8974865857103,percent
51087200412,tract,"Census Tract 2004.12, Henrico County, Virginia",2019,perc_post_hs_edu,53.2690984170681,percent
51678930500,tract,"Census Tract 9305, Lexington city, Virginia",2019,num_post_hs_edu,2219,count
51059480203,tract,"Census Tract 4802.03, Fairfax County, Virginia",2019,num_post_hs_edu,1931,count
51003011202,tract,"Census Tract 112.02, Albemarle County, Virginia",2019,num_post_hs_edu,2162,count
51013102902,tract,"Census Tract 1029.02, Arlington County, Virginia",2019,num_post_hs_edu,3058,count
51059452801,tract,"Census Tract 4528.01, Fairfax County, Virginia",2019,num_post_hs_edu,3174,count
51059461602,tract,"Census Tract 4616.02, Fairfax County, Virginia",2019,perc_post_hs_edu,92.8768870933447,percent
51069050600,tract,"Census Tract 506, Frederick County, Virginia",2019,perc_post_hs_edu,62.8446115288221,percent
51059440201,tract,"Census Tract 4402.01, Fairfax County, Virginia",2019,perc_post_hs_edu,89.4838960031044,percent
51660000401,tract,"Census Tract 4.01, Harrisonburg city, Virginia",2019,perc_post_hs_edu,62.5114155251142,percent
51109950400,tract,"Census Tract 9504, Louisa County, Virginia",2019,num_post_hs_edu,1215,count
51550020500,tract,"Census Tract 205, Chesapeake city, Virginia",2019,perc_post_hs_edu,49.2012779552716,percent
51007,county,"Amelia County, Virginia",2019,perc_post_hs_edu,43.0787460950124,percent
51093280105,tract,"Census Tract 2801.05, Isle of Wight County, Virginia",2019,perc_post_hs_edu,53.3245987553226,percent
51153901305,tract,"Census Tract 9013.05, Prince William County, Virginia",2019,num_post_hs_edu,1352,count
51107610604,tract,"Census Tract 6106.04, Loudoun County, Virginia",2019,perc_post_hs_edu,85.58476881233,percent
51810046212,tract,"Census Tract 462.12, Virginia Beach city, Virginia",2019,perc_post_hs_edu,80.3316749585406,percent
51179010304,tract,"Census Tract 103.04, Stafford County, Virginia",2019,perc_post_hs_edu,70.1385452746165,percent
51590000300,tract,"Census Tract 3, Danville city, Virginia",2019,num_post_hs_edu,896,count
51790000400,tract,"Census Tract 4, Staunton city, Virginia",2019,perc_post_hs_edu,67.7127561380838,percent
51047930201,tract,"Census Tract 9302.01, Culpeper County, Virginia",2019,perc_post_hs_edu,66.2476028126998,percent
51685,county,"Manassas Park city, Virginia",2019,num_post_hs_edu,6249,count
51177020203,tract,"Census Tract 202.03, Spotsylvania County, Virginia",2019,num_post_hs_edu,2444,count
51660000207,tract,"Census Tract 2.07, Harrisonburg city, Virginia",2019,num_post_hs_edu,617,count
51710005902,tract,"Census Tract 59.02, Norfolk city, Virginia",2019,num_post_hs_edu,1380,count
51540000600,tract,"Census Tract 6, Charlottesville city, Virginia",2019,perc_post_hs_edu,69.1652470187394,percent
51061930303,tract,"Census Tract 9303.03, Fauquier County, Virginia",2019,num_post_hs_edu,1853,count
51041101012,tract,"Census Tract 1010.12, Chesterfield County, Virginia",2019,perc_post_hs_edu,81.3856209150327,percent
