geoid,region_type,region_name,year,measure,value,measure_type,measure_units
51540000402,tract,"Census Tract 4.02, Charlottesville city, Virginia",2018,perc_w_broadband,0.795513373597929,percentage,person
51099040500,tract,"Census Tract 405, King George County, Virginia",2018,perc_w_broadband,0.84360625574977,percentage,person
51105950500,tract,"Census Tract 9505, Lee County, Virginia",2019,perc_w_broadband,0.425613866153105,percentage,person
51153901222,tract,"Census Tract 9012.22, Prince William County, Virginia",2019,perc_w_broadband,0.948564593301435,percentage,person
51159040200,tract,"Census Tract 402, Richmond County, Virginia",2017,perc_w_broadband,0.560077519379845,percentage,person
51059480300,tract,"Census Tract 4803, Fairfax County, Virginia",2017,perc_w_broadband,0.983050847457627,percentage,person
51740213001,tract,"Census Tract 2130.01, Portsmouth city, Virginia",2019,perc_w_broadband,0.923524150268336,percentage,person
51059471304,tract,"Census Tract 4713.04, Fairfax County, Virginia",2018,perc_w_broadband,0.946401225114854,percentage,person
51760040500,tract,"Census Tract 405, Richmond city, Virginia",2018,perc_w_broadband,0.842227378190255,percentage,person
51700031701,tract,"Census Tract 317.01, Newport News city, Virginia",2017,perc_w_broadband,0.833173537871524,percentage,person
51179010504,tract,"Census Tract 105.04, Stafford County, Virginia",2018,perc_w_broadband,0.863298662704309,percentage,person
51760020400,tract,"Census Tract 204, Richmond city, Virginia",2018,perc_w_broadband,0.312934631432545,percentage,person
51810046012,tract,"Census Tract 460.12, Virginia Beach city, Virginia",2018,perc_w_broadband,0.951485520872508,percentage,person
51103030100,tract,"Census Tract 301, Lancaster County, Virginia",2018,perc_w_broadband,0.707015130674003,percentage,person
51147930300,tract,"Census Tract 9303, Prince Edward County, Virginia",2017,perc_w_broadband,0.593677359367736,percentage,person
51630000500,tract,"Census Tract 5, Fredericksburg city, Virginia",2017,perc_w_broadband,0.803488372093023,percentage,person
51179010108,tract,"Census Tract 101.08, Stafford County, Virginia",2019,perc_w_broadband,0.947602570439941,percentage,person
51031020800,tract,"Census Tract 208, Campbell County, Virginia",2017,perc_w_broadband,0.601293103448276,percentage,person
51700031500,tract,"Census Tract 315, Newport News city, Virginia",2018,perc_w_broadband,0.856335754640839,percentage,person
51015070600,tract,"Census Tract 706, Augusta County, Virginia",2017,perc_w_broadband,0.777870680044593,percentage,person
51167030100,tract,"Census Tract 301, Russell County, Virginia",2019,perc_w_broadband,0.558455682436107,percentage,person
51740210300,tract,"Census Tract 2103, Portsmouth city, Virginia",2019,perc_w_broadband,0.823935558112773,percentage,person
51059481900,tract,"Census Tract 4819, Fairfax County, Virginia",2018,perc_w_broadband,0.913761467889908,percentage,person
51067020700,tract,"Census Tract 207, Franklin County, Virginia",2019,perc_w_broadband,0.698183511877038,percentage,person
51013103700,tract,"Census Tract 1037, Arlington County, Virginia",2017,perc_w_broadband,0.957788944723618,percentage,person
51770002100,tract,"Census Tract 21, Roanoke city, Virginia",2018,perc_w_broadband,0.795992714025501,percentage,person
51089011000,tract,"Census Tract 110, Henry County, Virginia",2017,perc_w_broadband,0.616290018832392,percentage,person
51650010701,tract,"Census Tract 107.01, Hampton city, Virginia",2019,perc_w_broadband,0.784466019417476,percentage,person
51079,county,"Greene County, Virginia",2018,perc_w_broadband,0.813918716868289,percentage,person
51710003000,tract,"Census Tract 30, Norfolk city, Virginia",2019,perc_w_broadband,0.863945578231292,percentage,person
51061930100,tract,"Census Tract 9301, Fauquier County, Virginia",2018,perc_w_broadband,0.861621137483206,percentage,person
51059421101,tract,"Census Tract 4211.01, Fairfax County, Virginia",2019,perc_w_broadband,0.96337890625,percentage,person
51065020101,tract,"Census Tract 201.01, Fluvanna County, Virginia",2018,perc_w_broadband,0.859357696566999,percentage,person
51087200128,tract,"Census Tract 2001.28, Henrico County, Virginia",2017,perc_w_broadband,0.969750889679715,percentage,person
51820003100,tract,"Census Tract 31, Waynesboro city, Virginia",2017,perc_w_broadband,0.473029045643154,percentage,person
51790000100,tract,"Census Tract 1, Staunton city, Virginia",2017,perc_w_broadband,0.853989813242784,percentage,person
51061930707,tract,"Census Tract 9307.07, Fauquier County, Virginia",2019,perc_w_broadband,0.721010332950631,percentage,person
51005080302,tract,"Census Tract 803.02, Alleghany County, Virginia",2018,perc_w_broadband,0.732993197278912,percentage,person
51161030205,tract,"Census Tract 302.05, Roanoke County, Virginia",2018,perc_w_broadband,0.82638036809816,percentage,person
51760041400,tract,"Census Tract 414, Richmond city, Virginia",2019,perc_w_broadband,0.857894736842105,percentage,person
51710003200,tract,"Census Tract 32, Norfolk city, Virginia",2019,perc_w_broadband,0.833034111310592,percentage,person
51153901408,tract,"Census Tract 9014.08, Prince William County, Virginia",2017,perc_w_broadband,0.87905138339921,percentage,person
51131930200,tract,"Census Tract 9302, Northampton County, Virginia",2019,perc_w_broadband,0.746085772634445,percentage,person
51059490101,tract,"Census Tract 4901.01, Fairfax County, Virginia",2017,perc_w_broadband,0.890250399573788,percentage,person
51163930100,tract,"Census Tract 9301, Rockbridge County, Virginia",2018,perc_w_broadband,0.736684420772304,percentage,person
51590,county,"Danville city, Virginia",2018,perc_w_broadband,0.680123383299962,percentage,person
51015070700,tract,"Census Tract 707, Augusta County, Virginia",2018,perc_w_broadband,0.689157566302652,percentage,person
51810045415,tract,"Census Tract 454.15, Virginia Beach city, Virginia",2017,perc_w_broadband,0.934817170111288,percentage,person
51710002000,tract,"Census Tract 20, Norfolk city, Virginia",2017,perc_w_broadband,0.839546191247974,percentage,person
51810045424,tract,"Census Tract 454.24, Virginia Beach city, Virginia",2018,perc_w_broadband,0.996262680192205,percentage,person
51155210201,tract,"Census Tract 2102.01, Pulaski County, Virginia",2017,perc_w_broadband,0.664414414414414,percentage,person
51710005901,tract,"Census Tract 59.01, Norfolk city, Virginia",2019,perc_w_broadband,0.845508390918065,percentage,person
51059481106,tract,"Census Tract 4811.06, Fairfax County, Virginia",2018,perc_w_broadband,0.989455184534271,percentage,person
