geoid,region_type,region_name,year,measure,value,measure_type
51041100206,tract,Census Tract 1002.06,2021,dent_fca,1.68271448498607,index
51059481202,tract,Census Tract 4812.02,2021,dent_fca,3.07292992170668,index
51710004800,tract,Census Tract 48,2021,dent_fca,1.87696797965121,index
51117930300,tract,Census Tract 9303,2021,dent_fca,NA,index
51143010300,tract,Census Tract 103,2021,dent_fca,NA,index
51059421101,tract,Census Tract 4211.01,2021,dent_fca,2.61500059431832,index
51087200201,tract,Census Tract 2002.01,2021,dent_fca,1.61162406914438,index
51085320100,tract,Census Tract 3201,2021,dent_fca,0.60355858139591,index
51810040403,tract,Census Tract 404.03,2021,dent_fca,1.83651211545291,index
51760010401,tract,Census Tract 104.01,2021,dent_fca,1.55629251508189,index
51081880200,tract,Census Tract 8802,2021,dent_fca,1.19052343346958,index
51179010213,tract,Census Tract 102.13,2021,dent_fca,1.42198211054764,index
51740211800,tract,Census Tract 2118,2021,dent_fca,1.91814319804897,index
51770002300,tract,Census Tract 23,2021,dent_fca,1.62034453249991,index
51019030501,tract,Census Tract 305.01,2021,dent_fca,0.21673168617250999,index
51013100600,tract,Census Tract 1006,2021,dent_fca,2.8650958518603398,index
51770002200,tract,Census Tract 22,2021,dent_fca,1.63910026583569,index
51760061000,tract,Census Tract 610,2021,dent_fca,1.57363492955284,index
51087200121,tract,Census Tract 2001.21,2021,dent_fca,1.66030814308767,index
51740212400,tract,Census Tract 2124,2021,dent_fca,1.81006994076787,index
51510201400,tract,Census Tract 2014,2021,dent_fca,2.61889446870572,index
51059482502,tract,Census Tract 4825.02,2021,dent_fca,3.07422921531827,index
51107611005,tract,Census Tract 6110.05,2021,dent_fca,2.96180861600531,index
51683910201,tract,Census Tract 9102.01,2021,dent_fca,1.88579780550062,index
51700032113,tract,Census Tract 321.13,2021,dent_fca,1.89534464092385,index
51167030200,tract,Census Tract 302,2021,dent_fca,NA,index
51169030400,tract,Census Tract 304,2021,dent_fca,0.60441220912662,index
51087200104,tract,Census Tract 2001.04,2021,dent_fca,1.6401137793869298,index
51660000101,tract,Census Tract 1.01,2021,dent_fca,2.04997082856441,index
51810046015,tract,Census Tract 460.15,2021,dent_fca,1.93558442181234,index
51540000501,tract,Census Tract 5.01,2021,dent_fca,1.21168782154421,index
51680001100,tract,Census Tract 11,2021,dent_fca,1.39728287402569,index
51059471402,tract,Census Tract 4714.02,2021,dent_fca,2.76532587454039,index
51059421400,tract,Census Tract 4214,2021,dent_fca,2.47462374857936,index
51059422101,tract,Census Tract 4221.01,2021,dent_fca,2.35464550517976,index
51053840100,tract,Census Tract 8401,2021,dent_fca,0.24073182474723,index
51760021000,tract,Census Tract 210,2021,dent_fca,1.55547345869698,index
51760030500,tract,Census Tract 305,2021,dent_fca,1.57102257683006,index
51059421701,tract,Census Tract 4217.01,2021,dent_fca,2.03940258565728,index
51059452302,tract,Census Tract 4523.02,2021,dent_fca,2.68343151528522,index
51810046013,tract,Census Tract 460.13,2021,dent_fca,1.92563846844463,index
51013101402,tract,Census Tract 1014.02,2021,dent_fca,2.83458284878662,index
51710004001,tract,Census Tract 40.01,2021,dent_fca,1.86260379345247,index
51840000100,tract,Census Tract 1,2021,dent_fca,2.0678653721173,index
51059421102,tract,Census Tract 4211.02,2021,dent_fca,2.6309965498103898,index
51185020700,tract,Census Tract 207,2021,dent_fca,NA,index
51059431002,tract,Census Tract 4310.02,2021,dent_fca,2.50379996444561,index
51059420600,tract,Census Tract 4206,2021,dent_fca,2.5310155822809297,index
51059450200,tract,Census Tract 4502,2021,dent_fca,2.6989561071563997,index
51740211500,tract,Census Tract 2115,2021,dent_fca,1.83648038765002,index
51161030203,tract,Census Tract 302.03,2021,dent_fca,1.62034453249991,index
51740212000,tract,Census Tract 2120,2021,dent_fca,1.91666643953043,index
51019030402,tract,Census Tract 304.02,2021,dent_fca,0.66720042700827,index
51113930100,tract,Census Tract 9301,2021,dent_fca,0.6760019314340899,index
51059415401,tract,Census Tract 4154.01,2021,dent_fca,2.17457271369359,index
51011040300,tract,Census Tract 403,2021,dent_fca,NA,index
51049930100,tract,Census Tract 9301,2021,dent_fca,NA,index
51810044004,tract,Census Tract 440.04,2021,dent_fca,2.01263070127997,index
51177020108,tract,Census Tract 201.08,2021,dent_fca,1.3472265715062401,index
51111930200,tract,Census Tract 9302,2021,dent_fca,0.56433408577878,index
51111930100,tract,Census Tract 9301,2021,dent_fca,0.5436200748021199,index
51067020500,tract,Census Tract 205,2021,dent_fca,1.9645941278065602,index
51710003600,tract,Census Tract 36,2021,dent_fca,1.81688140616639,index
51550020600,tract,Census Tract 206,2021,dent_fca,1.90200631886911,index
51041101009,tract,Census Tract 1010.09,2021,dent_fca,1.74742163145772,index
51540000201,tract,Census Tract 2.01,2021,dent_fca,1.21168782154421,index
51057950600,tract,Census Tract 9506,2021,dent_fca,0.7668711656441699,index
51670820100,tract,Census Tract 8201,2021,dent_fca,1.1205941479141899,index
51710005701,tract,Census Tract 57.01,2021,dent_fca,1.84005612345566,index
51059440201,tract,Census Tract 4402.01,2021,dent_fca,2.88174489032935,index
51740212701,tract,Census Tract 2127.01,2021,dent_fca,1.5264864071268398,index
51710004900,tract,Census Tract 49,2021,dent_fca,1.84261716946014,index
51810045428,tract,Census Tract 454.28,2021,dent_fca,2.04720580195191,index
51710002600,tract,Census Tract 26,2021,dent_fca,1.82663996849101,index
51003010100,tract,Census Tract 101,2021,dent_fca,NA,index
51059482302,tract,Census Tract 4823.02,2021,dent_fca,3.13942627715609,index
51760071002,tract,Census Tract 710.02,2021,dent_fca,1.61606118286417,index
51760060900,tract,Census Tract 609,2021,dent_fca,1.6303877661025699,index
51059432300,tract,Census Tract 4323,2021,dent_fca,2.70166642938922,index
51059432702,tract,Census Tract 4327.02,2021,dent_fca,2.49994406658314,index
51760030200,tract,Census Tract 302,2021,dent_fca,1.57803639118027,index
51510200701,tract,Census Tract 2007.01,2021,dent_fca,2.66472915242534,index
51033030202,tract,Census Tract 302.02,2021,dent_fca,0.30003000300029997,index
51740210300,tract,Census Tract 2103,2021,dent_fca,1.4858542935862702,index
51510200103,tract,Census Tract 2001.03,2021,dent_fca,2.6329006395848102,index
51710007002,tract,Census Tract 70.02,2021,dent_fca,1.8595596775204701,index
51133020300,tract,Census Tract 203,2021,dent_fca,0.9642085775995,index
51059432701,tract,Census Tract 4327.01,2021,dent_fca,2.51536233208934,index
51059452400,tract,Census Tract 4524,2021,dent_fca,2.60674954378911,index
51740212600,tract,Census Tract 2126,2021,dent_fca,1.48196926038554,index
51059415900,tract,Census Tract 4159,2021,dent_fca,2.053420374218,index
51760070802,tract,Census Tract 708.02,2021,dent_fca,1.60396505273275,index
51059451200,tract,Census Tract 4512,2021,dent_fca,2.61843906530667,index
51059440701,tract,Census Tract 4407.01,2021,dent_fca,2.54477354563894,index
51013103200,tract,Census Tract 1032,2021,dent_fca,2.65474183486016,index
51810045603,tract,Census Tract 456.03,2021,dent_fca,1.85387012503355,index
51013102802,tract,Census Tract 1028.02,2021,dent_fca,2.63212669252358,index
51059422301,tract,Census Tract 4223.01,2021,dent_fca,2.65504047938448,index
51059470600,tract,Census Tract 4706,2021,dent_fca,3.08979347266758,index
51059470800,tract,Census Tract 4708,2021,dent_fca,3.07863965090808,index
51179010405,tract,Census Tract 104.05,2021,dent_fca,1.34177383523972,index
51760010800,tract,Census Tract 108,2021,dent_fca,1.5790241412005,index
51091970100,tract,Census Tract 9701,2021,dent_fca,NA,index
51510200702,tract,Census Tract 2007.02,2021,dent_fca,2.62904676340575,index
51009010200,tract,Census Tract 102,2021,dent_fca,0.2482005460412,index
51157950100,tract,Census Tract 9501,2021,dent_fca,0.6293266205160399,index
51059432600,tract,Census Tract 4326,2021,dent_fca,2.47151103318381,index
51041100817,tract,Census Tract 1008.17,2021,dent_fca,1.6101021158089601,index
51059481201,tract,Census Tract 4812.01,2021,dent_fca,3.08803000278638,index
51033030201,tract,Census Tract 302.01,2021,dent_fca,0.53481655792063,index
51059460900,tract,Census Tract 4609,2021,dent_fca,2.99547952529346,index
51760010500,tract,Census Tract 105,2021,dent_fca,1.55478159694604,index
51730810700,tract,Census Tract 8107,2021,dent_fca,1.09531844979673,index
51041100210,tract,Census Tract 1002.10,2021,dent_fca,1.61695013677289,index
