geoid,region_type,region_name,year,measure,value,measure_type
51800075203,tract,"Census Tract 752.03, Suffolk city, Virginia",2021,median_drive_time_top5,4.2,median
51085320500,tract,"Census Tract 3205, Hanover County, Virginia",2021,median_drive_time_top5,6.2,median
51199,county,"York County, Virginia",2021,median_drive_time_top5,16,median
51003010402,tract,"Census Tract 104.02, Albemarle County, Virginia",2021,median_drive_time_top10,13.45,median
51015071102,tract,"Census Tract 711.02, Augusta County, Virginia",2021,mean_drive_time_top10,15.43,mean
51760060700,tract,"Census Tract 607, Richmond city, Virginia",2021,median_drive_time_top5,2.7,median
51520020100,tract,"Census Tract 201, Bristol city, Virginia",2021,mean_drive_time_top10,5.17,mean
51065,county,"Fluvanna County, Virginia",2021,median_drive_time_top10,15.7,median
51059480802,tract,"Census Tract 4808.02, Fairfax County, Virginia",2021,median_drive_time_top10,3.7,median
51710004400,tract,"Census Tract 44, Norfolk city, Virginia",2021,mean_drive_time_top5,2.06666666666667,mean
20,health district,Norfolk,2021,mean_drive_time_top5,2.44,mean
51830,county,"Williamsburg city, Virginia",2021,median_drive_time_top5,2.7,median
51760070601,tract,"Census Tract 706.01, Richmond city, Virginia",2021,mean_drive_time_top10,4.21,mean
51059491501,tract,"Census Tract 4915.01, Fairfax County, Virginia",2021,median_drive_time_top5,2.9,median
51075,county,"Goochland County, Virginia",2021,mean_drive_time_top10,20.2,mean
51700031902,tract,"Census Tract 319.02, Newport News city, Virginia",2021,mean_drive_time_top10,3.45,mean
51670820300,tract,"Census Tract 8203, Hopewell city, Virginia",2021,mean_drive_time_top5,1.4,mean
51107611011,tract,"Census Tract 6110.11, Loudoun County, Virginia",2021,mean_drive_time_top5,3.32,mean
51059452000,tract,"Census Tract 4520, Fairfax County, Virginia",2021,median_drive_time_top10,3.6,median
51730810400,tract,"Census Tract 8104, Petersburg city, Virginia",2021,median_drive_time_top10,2.25,median
51840000202,tract,"Census Tract 2.02, Winchester city, Virginia",2021,mean_drive_time_top10,4.42,mean
35,health district,Western Tidewater,2021,median_drive_time_top10,14.45,median
51007930200,tract,"Census Tract 9302, Amelia County, Virginia",2021,mean_drive_time_top10,26.89,mean
51195,county,"Wise County, Virginia",2021,median_drive_time_top10,12.2,median
51177,county,"Spotsylvania County, Virginia",2021,mean_drive_time_top10,19.67,mean
51720960100,tract,"Census Tract 9601, Norton city, Virginia",2021,median_drive_time_top5,5.7,median
51760040400,tract,"Census Tract 404, Richmond city, Virginia",2021,mean_drive_time_top5,1.5,mean
51179010205,tract,"Census Tract 102.05, Stafford County, Virginia",2021,median_drive_time_top5,4.2,median
51133020100,tract,"Census Tract 201, Northumberland County, Virginia",2021,mean_drive_time_top10,16.63,mean
51087200201,tract,"Census Tract 2002.01, Henrico County, Virginia",2021,median_drive_time_top5,3,median
51770002600,tract,"Census Tract 26, Roanoke city, Virginia",2021,mean_drive_time_top5,2.64,mean
51191011000,tract,"Census Tract 110, Washington County, Virginia",2021,mean_drive_time_top10,30.73,mean
51087201501,tract,"Census Tract 2015.01, Henrico County, Virginia",2021,median_drive_time_top5,2.5,median
51061930207,tract,"Census Tract 9302.07, Fauquier County, Virginia",2021,mean_drive_time_top5,10.0333333333333,mean
51770000500,tract,"Census Tract 5, Roanoke city, Virginia",2021,mean_drive_time_top5,3.71666666666667,mean
51650010601,tract,"Census Tract 106.01, Hampton city, Virginia",2021,median_drive_time_top5,3.9,median
51760010900,tract,"Census Tract 109, Richmond city, Virginia",2021,mean_drive_time_top10,3.45,mean
51550020700,tract,"Census Tract 207, Chesapeake city, Virginia",2021,median_drive_time_top10,3.15,median
51710003200,tract,"Census Tract 32, Norfolk city, Virginia",2021,median_drive_time_top5,1.9,median
51087200119,tract,"Census Tract 2001.19, Henrico County, Virginia",2021,mean_drive_time_top10,4.31818181818182,mean
51021,county,"Bland County, Virginia",2021,mean_drive_time_top5,13.9,mean
51800075302,tract,"Census Tract 753.02, Suffolk city, Virginia",2021,mean_drive_time_top5,11.84,mean
51009010503,tract,"Census Tract 105.03, Amherst County, Virginia",2021,mean_drive_time_top10,6.94,mean
51710001700,tract,"Census Tract 17, Norfolk city, Virginia",2021,median_drive_time_top10,2.15,median
51650010702,tract,"Census Tract 107.02, Hampton city, Virginia",2021,mean_drive_time_top5,3.34,mean
51550021502,tract,"Census Tract 215.02, Chesapeake city, Virginia",2021,median_drive_time_top5,4.8,median
51033,county,"Caroline County, Virginia",2021,mean_drive_time_top5,8.13333333333333,mean
51013101601,tract,"Census Tract 1016.01, Arlington County, Virginia",2021,mean_drive_time_top10,3.07272727272727,mean
51760050300,tract,"Census Tract 503, Richmond city, Virginia",2021,mean_drive_time_top5,3.15,mean
51161031102,tract,"Census Tract 311.02, Roanoke County, Virginia",2021,mean_drive_time_top5,3.2,mean
51165011200,tract,"Census Tract 112, Rockingham County, Virginia",2021,median_drive_time_top10,33.15,median
51770001800,tract,"Census Tract 18, Roanoke city, Virginia",2021,median_drive_time_top10,4,median
51760070400,tract,"Census Tract 704, Richmond city, Virginia",2021,median_drive_time_top5,6.7,median
51540000402,tract,"Census Tract 4.02, Charlottesville city, Virginia",2021,median_drive_time_top10,1.8,median
51041100919,tract,"Census Tract 1009.19, Chesterfield County, Virginia",2021,mean_drive_time_top5,4.78,mean
51089010200,tract,"Census Tract 102, Henry County, Virginia",2021,mean_drive_time_top10,7.99,mean
51153901208,tract,"Census Tract 9012.08, Prince William County, Virginia",2021,median_drive_time_top10,4.05,median
51031020401,tract,"Census Tract 204.01, Campbell County, Virginia",2021,mean_drive_time_top10,3.48,mean
51810044600,tract,"Census Tract 446, Virginia Beach city, Virginia",2021,median_drive_time_top5,6.1,median
51121021300,tract,"Census Tract 213, Montgomery County, Virginia",2021,mean_drive_time_top5,12.88,mean
51680000201,tract,"Census Tract 2.01, Lynchburg city, Virginia",2021,median_drive_time_top10,8,median
51099040400,tract,"Census Tract 404, King George County, Virginia",2021,mean_drive_time_top10,18.51,mean
51059415200,tract,"Census Tract 4152, Fairfax County, Virginia",2021,mean_drive_time_top5,3.44,mean
51059491000,tract,"Census Tract 4910, Fairfax County, Virginia",2021,mean_drive_time_top10,10.91,mean
51045,county,"Craig County, Virginia",2021,median_drive_time_top10,46.45,median
51770000602,tract,"Census Tract 6.02, Roanoke city, Virginia",2021,median_drive_time_top10,4.5,median
51710990000,tract,"Census Tract 9900, Norfolk city, Virginia",2021,mean_drive_time_top10,9.39090909090909,mean
51059492300,tract,"Census Tract 4923, Fairfax County, Virginia",2021,median_drive_time_top5,1.8,median
51059452700,tract,"Census Tract 4527, Fairfax County, Virginia",2021,median_drive_time_top5,2,median
51165012000,tract,"Census Tract 120, Rockingham County, Virginia",2021,median_drive_time_top5,16.4,median
51061930402,tract,"Census Tract 9304.02, Fauquier County, Virginia",2021,median_drive_time_top10,8,median
51630000100,tract,"Census Tract 1, Fredericksburg city, Virginia",2021,median_drive_time_top5,1.95,median
51059480503,tract,"Census Tract 4805.03, Fairfax County, Virginia",2021,median_drive_time_top10,4.45,median
51059420300,tract,"Census Tract 4203, Fairfax County, Virginia",2021,median_drive_time_top10,3.8,median
51650010602,tract,"Census Tract 106.02, Hampton city, Virginia",2021,median_drive_time_top10,4.55,median
51810046213,tract,"Census Tract 462.13, Virginia Beach city, Virginia",2021,mean_drive_time_top5,4.34,mean
51059461901,tract,"Census Tract 4619.01, Fairfax County, Virginia",2021,median_drive_time_top10,4.4,median
51153901507,tract,"Census Tract 9015.07, Prince William County, Virginia",2021,mean_drive_time_top5,2.26,mean
51157950200,tract,"Census Tract 9502, Rappahannock County, Virginia",2021,median_drive_time_top5,20.8,median
51059492400,tract,"Census Tract 4924, Fairfax County, Virginia",2021,mean_drive_time_top5,2.86,mean
51087201003,tract,"Census Tract 2010.03, Henrico County, Virginia",2021,mean_drive_time_top5,2.38,mean
51059452802,tract,"Census Tract 4528.02, Fairfax County, Virginia",2021,median_drive_time_top5,2.3,median
51059481702,tract,"Census Tract 4817.02, Fairfax County, Virginia",2021,median_drive_time_top5,4.9,median
51089011000,tract,"Census Tract 110, Henry County, Virginia",2021,mean_drive_time_top10,15.46,mean
51013101404,tract,"Census Tract 1014.04, Arlington County, Virginia",2021,mean_drive_time_top5,1.24,mean
51107611102,tract,"Census Tract 6111.02, Loudoun County, Virginia",2021,median_drive_time_top10,3.85,median
51019030501,tract,"Census Tract 305.01, Bedford County, Virginia",2021,mean_drive_time_top5,18.58,mean
51067020700,tract,"Census Tract 207, Franklin County, Virginia",2021,mean_drive_time_top5,17.4,mean
24,health district,Portsmouth,2021,mean_drive_time_top10,4.4,mean
51121021100,tract,"Census Tract 211, Montgomery County, Virginia",2021,median_drive_time_top10,5.95,median
51059492100,tract,"Census Tract 4921, Fairfax County, Virginia",2021,median_drive_time_top10,6.3,median
51550020001,tract,"Census Tract 200.01, Chesapeake city, Virginia",2021,mean_drive_time_top5,3.72,mean
51155210400,tract,"Census Tract 2104, Pulaski County, Virginia",2021,mean_drive_time_top10,15.62,mean
51059451900,tract,"Census Tract 4519, Fairfax County, Virginia",2021,median_drive_time_top10,2,median
51107611015,tract,"Census Tract 6110.15, Loudoun County, Virginia",2021,median_drive_time_top10,3.8,median
51089010200,tract,"Census Tract 102, Henry County, Virginia",2021,median_drive_time_top10,9.25,median
51710002400,tract,"Census Tract 24, Norfolk city, Virginia",2021,median_drive_time_top10,4.05,median
51061930402,tract,"Census Tract 9304.02, Fauquier County, Virginia",2021,mean_drive_time_top5,6.38,mean
51087200409,tract,"Census Tract 2004.09, Henrico County, Virginia",2021,median_drive_time_top10,3.9,median
51750010200,tract,"Census Tract 102, Radford city, Virginia",2021,mean_drive_time_top5,5.7,mean
51061930401,tract,"Census Tract 9304.01, Fauquier County, Virginia",2021,median_drive_time_top5,5.2,median
51059491302,tract,"Census Tract 4913.02, Fairfax County, Virginia",2021,mean_drive_time_top5,3.14,mean
51153901011,tract,"Census Tract 9010.11, Prince William County, Virginia",2021,mean_drive_time_top5,5.4,mean
51053840200,tract,"Census Tract 8402, Dinwiddie County, Virginia",2021,mean_drive_time_top10,14.5666666666667,mean
51061930302,tract,"Census Tract 9303.02, Fauquier County, Virginia",2021,mean_drive_time_top5,4.62,mean
51680000400,tract,"Census Tract 4, Lynchburg city, Virginia",2021,mean_drive_time_top10,2.77,mean
51550021601,tract,"Census Tract 216.01, Chesapeake city, Virginia",2021,mean_drive_time_top10,3.76,mean
51183870300,tract,"Census Tract 8703, Sussex County, Virginia",2021,mean_drive_time_top10,15.83,mean
51085320100,tract,"Census Tract 3201, Hanover County, Virginia",2021,mean_drive_time_top10,16.55,mean
51041100507,tract,"Census Tract 1005.07, Chesterfield County, Virginia",2021,mean_drive_time_top10,6.87,mean
51165010500,tract,"Census Tract 105, Rockingham County, Virginia",2021,mean_drive_time_top10,13.5,mean
51760050300,tract,"Census Tract 503, Richmond city, Virginia",2021,mean_drive_time_top10,4.06,mean
51059492300,tract,"Census Tract 4923, Fairfax County, Virginia",2021,median_drive_time_top10,2.4,median
51013102400,tract,"Census Tract 1024, Arlington County, Virginia",2021,median_drive_time_top5,1.8,median
51790000300,tract,"Census Tract 3, Staunton city, Virginia",2021,mean_drive_time_top10,4.63,mean
51121020900,tract,"Census Tract 209, Montgomery County, Virginia",2021,median_drive_time_top10,9.8,median
51059491402,tract,"Census Tract 4914.02, Fairfax County, Virginia",2021,mean_drive_time_top5,2.38,mean
51710004001,tract,"Census Tract 40.01, Norfolk city, Virginia",2021,median_drive_time_top10,2,median
51630000200,tract,"Census Tract 2, Fredericksburg city, Virginia",2021,mean_drive_time_top5,3.91666666666667,mean
51199050306,tract,"Census Tract 503.06, York County, Virginia",2021,mean_drive_time_top5,6.64,mean
51650010103,tract,"Census Tract 101.03, Hampton city, Virginia",2021,median_drive_time_top5,5.6,median
51109950400,tract,"Census Tract 9504, Louisa County, Virginia",2021,mean_drive_time_top5,23.94,mean
51710006400,tract,"Census Tract 64, Norfolk city, Virginia",2021,median_drive_time_top5,1.5,median
51199050206,tract,"Census Tract 502.06, York County, Virginia",2021,median_drive_time_top10,6.3,median
51510200702,tract,"Census Tract 2007.02, Alexandria city, Virginia",2021,median_drive_time_top5,1.7,median
51740212802,tract,"Census Tract 2128.02, Portsmouth city, Virginia",2021,mean_drive_time_top10,3.7,mean
51021040100,tract,"Census Tract 401, Bland County, Virginia",2021,median_drive_time_top10,40.25,median
51041100805,tract,"Census Tract 1008.05, Chesterfield County, Virginia",2021,median_drive_time_top5,4.6,median
51059421200,tract,"Census Tract 4212, Fairfax County, Virginia",2021,median_drive_time_top10,4.2,median
51059421600,tract,"Census Tract 4216, Fairfax County, Virginia",2021,median_drive_time_top5,1.75,median
51087200122,tract,"Census Tract 2001.22, Henrico County, Virginia",2021,mean_drive_time_top10,6.05,mean
51185020300,tract,"Census Tract 203, Tazewell County, Virginia",2021,mean_drive_time_top5,14.08,mean
51179010206,tract,"Census Tract 102.06, Stafford County, Virginia",2021,median_drive_time_top5,8.5,median
51087200107,tract,"Census Tract 2001.07, Henrico County, Virginia",2021,mean_drive_time_top5,2.66666666666667,mean
51081880102,tract,"Census Tract 8801.02, Greensville County, Virginia",2021,mean_drive_time_top10,20.78,mean
51073100203,tract,"Census Tract 1002.03, Gloucester County, Virginia",2021,mean_drive_time_top5,10.54,mean
51153901203,tract,"Census Tract 9012.03, Prince William County, Virginia",2021,mean_drive_time_top5,2.82,mean
51015071000,tract,"Census Tract 710, Augusta County, Virginia",2021,median_drive_time_top10,24.5,median
51041100822,tract,"Census Tract 1008.22, Chesterfield County, Virginia",2021,median_drive_time_top10,7.85,median
51155210201,tract,"Census Tract 2102.01, Pulaski County, Virginia",2021,mean_drive_time_top5,3.58,mean
51059430400,tract,"Census Tract 4304, Fairfax County, Virginia",2021,mean_drive_time_top5,1.78,mean
51153900201,tract,"Census Tract 9002.01, Prince William County, Virginia",2021,mean_drive_time_top5,1.76666666666667,mean
51141030100,tract,"Census Tract 301, Patrick County, Virginia",2021,median_drive_time_top5,28,median
51650,county,"Hampton city, Virginia",2021,mean_drive_time_top5,3.06,mean
51059482501,tract,"Census Tract 4825.01, Fairfax County, Virginia",2021,mean_drive_time_top10,5.28,mean
51570830400,tract,"Census Tract 8304, Colonial Heights city, Virginia",2021,median_drive_time_top10,3.15,median
51800075501,tract,"Census Tract 755.01, Suffolk city, Virginia",2021,mean_drive_time_top5,7.52,mean
51029930201,tract,"Census Tract 9302.01, Buckingham County, Virginia",2021,median_drive_time_top5,18.1,median
51059451502,tract,"Census Tract 4515.02, Fairfax County, Virginia",2021,mean_drive_time_top10,1.84,mean
51087200124,tract,"Census Tract 2001.24, Henrico County, Virginia",2021,mean_drive_time_top10,5.6,mean
51013100700,tract,"Census Tract 1007, Arlington County, Virginia",2021,mean_drive_time_top10,2.34,mean
51059480903,tract,"Census Tract 4809.03, Fairfax County, Virginia",2021,median_drive_time_top10,2.9,median
51059430201,tract,"Census Tract 4302.01, Fairfax County, Virginia",2021,median_drive_time_top5,4.5,median
51177020204,tract,"Census Tract 202.04, Spotsylvania County, Virginia",2021,mean_drive_time_top10,7.50909090909091,mean
51059415300,tract,"Census Tract 4153, Fairfax County, Virginia",2021,median_drive_time_top10,3.2,median
51003011201,tract,"Census Tract 112.01, Albemarle County, Virginia",2021,mean_drive_time_top10,17.09,mean
