geoid,region_type,region_name,year,measure,value,measure_type
51013102801,tract,"Census Tract 1028.01, Arlington County, Virginia",2021,median_drive_time_top5,23.8,median
51775010200,tract,"Census Tract 102, Salem city, Virginia",2021,median_drive_time_top10,77.6,median
51800075403,tract,"Census Tract 754.03, Suffolk city, Virginia",2021,median_drive_time_top5,35,median
51059421400,tract,"Census Tract 4214, Fairfax County, Virginia",2021,median_drive_time_top5,33,median
51107611004,tract,"Census Tract 6110.04, Loudoun County, Virginia",2021,median_drive_time_top10,59.25,median
51191010200,tract,"Census Tract 102, Washington County, Virginia",2021,mean_drive_time_top5,78.06,mean
51041100106,tract,"Census Tract 1001.06, Chesterfield County, Virginia",2021,median_drive_time_top5,21.3,median
51035080601,tract,"Census Tract 806.01, Carroll County, Virginia",2021,mean_drive_time_top5,92.66,mean
51550020807,tract,"Census Tract 208.07, Chesapeake city, Virginia",2021,mean_drive_time_top5,16.22,mean
51810046207,tract,"Census Tract 462.07, Virginia Beach city, Virginia",2021,mean_drive_time_top10,14.09,mean
51015070400,tract,"Census Tract 704, Augusta County, Virginia",2021,mean_drive_time_top10,93.14,mean
51760010600,tract,"Census Tract 106, Richmond city, Virginia",2021,mean_drive_time_top10,31.16,mean
51087200127,tract,"Census Tract 2001.27, Henrico County, Virginia",2021,mean_drive_time_top10,40.75,mean
51111930300,tract,"Census Tract 9303, Lunenburg County, Virginia",2021,mean_drive_time_top10,102.47,mean
51810046400,tract,"Census Tract 464, Virginia Beach city, Virginia",2021,median_drive_time_top5,41.3,median
51013103601,tract,"Census Tract 1036.01, Arlington County, Virginia",2021,mean_drive_time_top5,31.2,mean
51683,county,"Manassas city, Virginia",2021,median_drive_time_top5,37.3,median
51740210400,tract,"Census Tract 2104, Portsmouth city, Virginia",2021,median_drive_time_top5,20.1,median
51700032123,tract,"Census Tract 321.23, Newport News city, Virginia",2021,median_drive_time_top10,44.5,median
51610500200,tract,"Census Tract 5002, Falls Church city, Virginia",2021,mean_drive_time_top10,60.06,mean
51099040200,tract,"Census Tract 402, King George County, Virginia",2021,mean_drive_time_top10,82.73,mean
51085321202,tract,"Census Tract 3212.02, Hanover County, Virginia",2021,median_drive_time_top10,31.15,median
51760050200,tract,"Census Tract 502, Richmond city, Virginia",2021,mean_drive_time_top10,32.36,mean
51760020700,tract,"Census Tract 207, Richmond city, Virginia",2021,median_drive_time_top10,24.5,median
51089010100,tract,"Census Tract 101, Henry County, Virginia",2021,mean_drive_time_top10,80.87,mean
51199050303,tract,"Census Tract 503.03, York County, Virginia",2021,median_drive_time_top10,42.8,median
51115,county,"Mathews County, Virginia",2021,median_drive_time_top10,91.75,median
51550020600,tract,"Census Tract 206, Chesapeake city, Virginia",2021,median_drive_time_top5,16.2,median
51700030600,tract,"Census Tract 306, Newport News city, Virginia",2021,median_drive_time_top10,27.65,median
51199050205,tract,"Census Tract 502.05, York County, Virginia",2021,mean_drive_time_top10,32.64,mean
51003011201,tract,"Census Tract 112.01, Albemarle County, Virginia",2021,median_drive_time_top10,95.4,median
51510201500,tract,"Census Tract 2015, Alexandria city, Virginia",2021,mean_drive_time_top10,66.72,mean
51740210400,tract,"Census Tract 2104, Portsmouth city, Virginia",2021,mean_drive_time_top5,18.76,mean
51710001700,tract,"Census Tract 17, Norfolk city, Virginia",2021,median_drive_time_top10,16.1,median
18,health district,Mount Rogers,2021,median_drive_time_top5,68.4,median
51059461000,tract,"Census Tract 4610, Fairfax County, Virginia",2021,median_drive_time_top10,52.4,median
51710001400,tract,"Census Tract 14, Norfolk city, Virginia",2021,median_drive_time_top10,14.1,median
51790000400,tract,"Census Tract 4, Staunton city, Virginia",2021,mean_drive_time_top10,91.85,mean
51003011400,tract,"Census Tract 114, Albemarle County, Virginia",2021,median_drive_time_top5,77.8,median
51700032114,tract,"Census Tract 321.14, Newport News city, Virginia",2021,mean_drive_time_top5,20.62,mean
51041100510,tract,"Census Tract 1005.10, Chesterfield County, Virginia",2021,mean_drive_time_top5,21.2,mean
51710002600,tract,"Census Tract 26, Norfolk city, Virginia",2021,mean_drive_time_top5,13.16,mean
51740212400,tract,"Census Tract 2124, Portsmouth city, Virginia",2021,median_drive_time_top10,19,median
51099040400,tract,"Census Tract 404, King George County, Virginia",2021,mean_drive_time_top10,76.56,mean
51059461901,tract,"Census Tract 4619.01, Fairfax County, Virginia",2021,median_drive_time_top5,17.2,median
51650012100,tract,"Census Tract 121, Hampton city, Virginia",2021,median_drive_time_top10,31.95,median
51167030300,tract,"Census Tract 303, Russell County, Virginia",2021,median_drive_time_top5,57.2,median
51153900802,tract,"Census Tract 9008.02, Prince William County, Virginia",2021,mean_drive_time_top5,44.76,mean
51061930703,tract,"Census Tract 9307.03, Fauquier County, Virginia",2021,median_drive_time_top10,85.15,median
51171040202,tract,"Census Tract 402.02, Shenandoah County, Virginia",2021,median_drive_time_top10,122.85,median
51099040500,tract,"Census Tract 405, King George County, Virginia",2021,median_drive_time_top10,84.4,median
51015070600,tract,"Census Tract 706, Augusta County, Virginia",2021,median_drive_time_top10,100.75,median
51059422201,tract,"Census Tract 4222.01, Fairfax County, Virginia",2021,median_drive_time_top10,53.05,median
51710001200,tract,"Census Tract 12, Norfolk city, Virginia",2021,mean_drive_time_top10,18.06,mean
51810045405,tract,"Census Tract 454.05, Virginia Beach city, Virginia",2021,mean_drive_time_top5,11.9,mean
51195931000,tract,"Census Tract 9310, Wise County, Virginia",2021,median_drive_time_top5,103.1,median
51710002200,tract,"Census Tract 22, Norfolk city, Virginia",2021,median_drive_time_top5,7.8,median
51153901408,tract,"Census Tract 9014.08, Prince William County, Virginia",2021,mean_drive_time_top5,24.3,mean
51003010903,tract,"Census Tract 109.03, Albemarle County, Virginia",2021,mean_drive_time_top5,63.02,mean
51760060500,tract,"Census Tract 605, Richmond city, Virginia",2021,median_drive_time_top5,21.5,median
51179010107,tract,"Census Tract 101.07, Stafford County, Virginia",2021,median_drive_time_top5,63.1,median
51177020311,tract,"Census Tract 203.11, Spotsylvania County, Virginia",2021,median_drive_time_top5,50.7,median
51550020500,tract,"Census Tract 205, Chesapeake city, Virginia",2021,mean_drive_time_top5,18.72,mean
51740212000,tract,"Census Tract 2120, Portsmouth city, Virginia",2021,median_drive_time_top5,15,median
51147930100,tract,"Census Tract 9301, Prince Edward County, Virginia",2021,median_drive_time_top10,76.15,median
51165010200,tract,"Census Tract 102, Rockingham County, Virginia",2021,mean_drive_time_top5,77.82,mean
51093280200,tract,"Census Tract 2802, Isle of Wight County, Virginia",2021,mean_drive_time_top5,43.4,mean
51071930300,tract,"Census Tract 9303, Giles County, Virginia",2021,mean_drive_time_top5,74.9,mean
51113930200,tract,"Census Tract 9302, Madison County, Virginia",2021,mean_drive_time_top10,97.72,mean
51087200411,tract,"Census Tract 2004.11, Henrico County, Virginia",2021,median_drive_time_top10,38.05,median
6,health district,Chesapeake,2021,mean_drive_time_top5,29.46,mean
51041100920,tract,"Census Tract 1009.20, Chesterfield County, Virginia",2021,mean_drive_time_top5,24.6,mean
51700032006,tract,"Census Tract 320.06, Newport News city, Virginia",2021,mean_drive_time_top10,33.57,mean
51087200410,tract,"Census Tract 2004.10, Henrico County, Virginia",2021,mean_drive_time_top5,17.34,mean
51013102200,tract,"Census Tract 1022, Arlington County, Virginia",2021,median_drive_time_top10,56.45,median
51193010200,tract,"Census Tract 102, Westmoreland County, Virginia",2021,median_drive_time_top10,99.95,median
51177020309,tract,"Census Tract 203.09, Spotsylvania County, Virginia",2021,median_drive_time_top5,59.5,median
51820,county,"Waynesboro city, Virginia",2021,mean_drive_time_top5,65.14,mean
51810046012,tract,"Census Tract 460.12, Virginia Beach city, Virginia",2021,median_drive_time_top10,13.9,median
51099040100,tract,"Census Tract 401, King George County, Virginia",2021,mean_drive_time_top10,86.94,mean
51770003000,tract,"Census Tract 30, Roanoke city, Virginia",2021,median_drive_time_top10,73.35,median
51590000600,tract,"Census Tract 6, Danville city, Virginia",2021,median_drive_time_top10,91.35,median
51143010600,tract,"Census Tract 106, Pittsylvania County, Virginia",2021,mean_drive_time_top5,52.02,mean
51710006602,tract,"Census Tract 66.02, Norfolk city, Virginia",2021,median_drive_time_top5,13.7,median
51001980100,tract,"Census Tract 9801, Accomack County, Virginia",2021,mean_drive_time_top10,170.32,mean
51770,county,"Roanoke city, Virginia",2021,median_drive_time_top10,71.35,median
51059422202,tract,"Census Tract 4222.02, Fairfax County, Virginia",2021,median_drive_time_top5,33.9,median
51109950100,tract,"Census Tract 9501, Louisa County, Virginia",2021,median_drive_time_top10,71.55,median
51059452802,tract,"Census Tract 4528.02, Fairfax County, Virginia",2021,mean_drive_time_top10,61.42,mean
51041100407,tract,"Census Tract 1004.07, Chesterfield County, Virginia",2021,median_drive_time_top5,17.5,median
51059430700,tract,"Census Tract 4307, Fairfax County, Virginia",2021,mean_drive_time_top10,59.24,mean
51107611900,tract,"Census Tract 6119, Loudoun County, Virginia",2021,mean_drive_time_top10,71.69,mean
51019030104,tract,"Census Tract 301.04, Bedford County, Virginia",2021,mean_drive_time_top10,71.81,mean
51013102702,tract,"Census Tract 1027.02, Arlington County, Virginia",2021,mean_drive_time_top10,64.17,mean
51073,county,"Gloucester County, Virginia",2021,mean_drive_time_top5,43.34,mean
17,health district,Loudoun,2021,median_drive_time_top10,60.4,median
51800075703,tract,"Census Tract 757.03, Suffolk city, Virginia",2021,mean_drive_time_top5,42.14,mean
51800075501,tract,"Census Tract 755.01, Suffolk city, Virginia",2021,median_drive_time_top5,30.6,median
51193010300,tract,"Census Tract 103, Westmoreland County, Virginia",2021,mean_drive_time_top10,98.88,mean
51003011100,tract,"Census Tract 111, Albemarle County, Virginia",2021,median_drive_time_top10,94.35,median
51510201202,tract,"Census Tract 2012.02, Alexandria city, Virginia",2021,median_drive_time_top5,29.1,median
51059440201,tract,"Census Tract 4402.01, Fairfax County, Virginia",2021,mean_drive_time_top5,16.7,mean
51550021101,tract,"Census Tract 211.01, Chesapeake city, Virginia",2021,median_drive_time_top10,25.05,median
51590000600,tract,"Census Tract 6, Danville city, Virginia",2021,mean_drive_time_top5,45.34,mean
51015070200,tract,"Census Tract 702, Augusta County, Virginia",2021,mean_drive_time_top10,117.24,mean
51019030402,tract,"Census Tract 304.02, Bedford County, Virginia",2021,mean_drive_time_top5,47.56,mean
51003011000,tract,"Census Tract 110, Albemarle County, Virginia",2021,median_drive_time_top5,90.3,median
