geoid,region_type,region_name,year,measure,value,measure_type,measure_units
51510,county,"Alexandria city, Virginia",2018,num_hh_without_compdev,3569,count,NA
51013,county,"Arlington County, Virginia",2018,num_hh_without_compdev,5162,count,NA
51107,county,"Loudoun County, Virginia",2017,num_hh_without_compdev,4101,count,NA
51153,county,"Prince William County, Virginia",2017,num_hh_without_compdev,5506,count,NA
51510,county,"Alexandria city, Virginia",2017,num_hh_without_compdev,3687,count,NA
51013,county,"Arlington County, Virginia",2017,num_hh_without_compdev,5239,count,NA
51610,county,"Falls Church city, Virginia",2017,num_hh_without_compdev,170,count,NA
51685,county,"Manassas Park city, Virginia",2017,num_hh_without_compdev,213,count,NA
51600,county,"Fairfax city, Virginia",2017,num_hh_without_compdev,289,count,NA
51683,county,"Manassas city, Virginia",2017,num_hh_without_compdev,888,count,NA
51059,county,"Fairfax County, Virginia",2017,num_hh_without_compdev,14848,count,NA
51510,county,"Alexandria city, Virginia",2019,perc_hh_with_broadband,91.5082580243066,percent,NA
51013,county,"Arlington County, Virginia",2019,perc_hh_with_broadband,91.2568203901637,percent,NA
51685,county,"Manassas Park city, Virginia",2019,perc_hh_with_broadband,89.5712131006249,percent,NA
51683,county,"Manassas city, Virginia",2019,perc_hh_with_broadband,89.0293068692821,percent,NA
51107,county,"Loudoun County, Virginia",2019,perc_hh_with_broadband,94.6150796427155,percent,NA
51153,county,"Prince William County, Virginia",2019,perc_hh_with_broadband,94.201408450704207,percent,NA
51610,county,"Falls Church city, Virginia",2019,perc_hh_with_broadband,93.7010740943018,percent,NA
51600,county,"Fairfax city, Virginia",2019,perc_hh_with_broadband,95.4179783140958,percent,NA
51059,county,"Fairfax County, Virginia",2019,perc_hh_with_broadband,93.9099775284299,percent,NA
51107,county,"Loudoun County, Virginia",2018,perc_hh_with_broadband,93.6844121332067,percent,NA
51153,county,"Prince William County, Virginia",2018,perc_hh_with_broadband,93.0890633787276,percent,NA
51685,county,"Manassas Park city, Virginia",2018,perc_hh_with_broadband,88.9715257118572,percent,NA
51683,county,"Manassas city, Virginia",2018,perc_hh_with_broadband,87.4813710879285,percent,NA
51610,county,"Falls Church city, Virginia",2018,perc_hh_with_broadband,93.6716077537058,percent,NA
51600,county,"Fairfax city, Virginia",2018,perc_hh_with_broadband,93.9553373085467,percent,NA
51059,county,"Fairfax County, Virginia",2018,perc_hh_with_broadband,93.017566365063,percent,NA
51510,county,"Alexandria city, Virginia",2018,perc_hh_with_broadband,89.6754740707927,percent,NA
51013,county,"Arlington County, Virginia",2018,perc_hh_with_broadband,90.3338553802666,percent,NA
51107,county,"Loudoun County, Virginia",2017,perc_hh_with_broadband,92.9719123818004,percent,NA
51153,county,"Prince William County, Virginia",2017,perc_hh_with_broadband,91.5890198555698,percent,NA
51510,county,"Alexandria city, Virginia",2017,perc_hh_with_broadband,88.5018132036177,percent,NA
51013,county,"Arlington County, Virginia",2017,perc_hh_with_broadband,89.7546671879582,percent,NA
51610,county,"Falls Church city, Virginia",2017,perc_hh_with_broadband,91.6541070082894,percent,NA
51685,county,"Manassas Park city, Virginia",2017,perc_hh_with_broadband,88.698200083717,percent,NA
51600,county,"Fairfax city, Virginia",2017,perc_hh_with_broadband,92.5520649488175,percent,NA
51683,county,"Manassas city, Virginia",2017,perc_hh_with_broadband,86.9377990430622,percent,NA
51059,county,"Fairfax County, Virginia",2017,perc_hh_with_broadband,92.0740759570898,percent,NA
51510,county,"Alexandria city, Virginia",2019,perc_hh_with_cable_fiber_dsl,82.6312360123516,percent,NA
51013,county,"Arlington County, Virginia",2019,perc_hh_with_cable_fiber_dsl,83.2181029972345,percent,NA
51685,county,"Manassas Park city, Virginia",2019,perc_hh_with_cable_fiber_dsl,81.6203404438698,percent,NA
51683,county,"Manassas city, Virginia",2019,perc_hh_with_cable_fiber_dsl,78.2834547991937,percent,NA
51107,county,"Loudoun County, Virginia",2019,perc_hh_with_cable_fiber_dsl,85.9426137114516,percent,NA
51153,county,"Prince William County, Virginia",2019,perc_hh_with_cable_fiber_dsl,87.2992957746479,percent,NA
51610,county,"Falls Church city, Virginia",2019,perc_hh_with_cable_fiber_dsl,86.0003640997633,percent,NA
51600,county,"Fairfax city, Virginia",2019,perc_hh_with_cable_fiber_dsl,89.751661420077,percent,NA
51059,county,"Fairfax County, Virginia",2019,perc_hh_with_cable_fiber_dsl,87.9591728646334,percent,NA
51107,county,"Loudoun County, Virginia",2018,perc_hh_with_cable_fiber_dsl,85.0752938735446,percent,NA
51153,county,"Prince William County, Virginia",2018,perc_hh_with_cable_fiber_dsl,86.3596563040584,percent,NA
51685,county,"Manassas Park city, Virginia",2018,perc_hh_with_cable_fiber_dsl,82.0441988950276,percent,NA
51683,county,"Manassas city, Virginia",2018,perc_hh_with_cable_fiber_dsl,75.8804612126441,percent,NA
51610,county,"Falls Church city, Virginia",2018,perc_hh_with_cable_fiber_dsl,86.7350817179779,percent,NA
51600,county,"Fairfax city, Virginia",2018,perc_hh_with_cable_fiber_dsl,88.4017303869987,percent,NA
51059,county,"Fairfax County, Virginia",2018,perc_hh_with_cable_fiber_dsl,87.7101359624994,percent,NA
51510,county,"Alexandria city, Virginia",2018,perc_hh_with_cable_fiber_dsl,81.5516083396447,percent,NA
51013,county,"Arlington County, Virginia",2018,perc_hh_with_cable_fiber_dsl,83.724550212002,percent,NA
51107,county,"Loudoun County, Virginia",2017,perc_hh_with_cable_fiber_dsl,84.1729940065458,percent,NA
51153,county,"Prince William County, Virginia",2017,perc_hh_with_cable_fiber_dsl,83.8341492828737,percent,NA
51510,county,"Alexandria city, Virginia",2017,perc_hh_with_cable_fiber_dsl,80.911116613023,percent,NA
51013,county,"Arlington County, Virginia",2017,perc_hh_with_cable_fiber_dsl,84.0465252663474,percent,NA
51610,county,"Falls Church city, Virginia",2017,perc_hh_with_cable_fiber_dsl,84.7023360964582,percent,NA
51685,county,"Manassas Park city, Virginia",2017,perc_hh_with_cable_fiber_dsl,81.8124738384261,percent,NA
51600,county,"Fairfax city, Virginia",2017,perc_hh_with_cable_fiber_dsl,86.7866807859748,percent,NA
51683,county,"Manassas city, Virginia",2017,perc_hh_with_cable_fiber_dsl,75.5103668261563,percent,NA
51059,county,"Fairfax County, Virginia",2017,perc_hh_with_cable_fiber_dsl,87.5108038029386,percent,NA
51510,county,"Alexandria city, Virginia",2019,perc_hh_without_internet,6.43077707583784,percent,NA
51013,county,"Arlington County, Virginia",2019,perc_hh_without_internet,6.71481426115554,percent,NA
51685,county,"Manassas Park city, Virginia",2019,perc_hh_without_internet,5.83925878043525,percent,NA
51683,county,"Manassas city, Virginia",2019,perc_hh_without_internet,8.66801054427043,percent,NA
51107,county,"Loudoun County, Virginia",2019,perc_hh_without_internet,3.52620163716505,percent,NA
51153,county,"Prince William County, Virginia",2019,perc_hh_without_internet,4.0330985915493,percent,NA
51610,county,"Falls Church city, Virginia",2019,perc_hh_without_internet,3.45894775168396,percent,NA
51600,county,"Fairfax city, Virginia",2019,perc_hh_without_internet,2.69324938789787,percent,NA
51059,county,"Fairfax County, Virginia",2019,perc_hh_without_internet,4.20200705672873,percent,NA
51107,county,"Loudoun County, Virginia",2018,perc_hh_without_internet,4.15532802911204,percent,NA
51153,county,"Prince William County, Virginia",2018,perc_hh_without_internet,4.84790671516946,percent,NA
51685,county,"Manassas Park city, Virginia",2018,perc_hh_without_internet,6.24734381640459,percent,NA
51683,county,"Manassas city, Virginia",2018,perc_hh_without_internet,9.61644050513766,percent,NA
51610,county,"Falls Church city, Virginia",2018,perc_hh_without_internet,3.11668567084759,percent,NA
51600,county,"Fairfax city, Virginia",2018,perc_hh_without_internet,4.09213141587747,percent,NA
51059,county,"Fairfax County, Virginia",2018,perc_hh_without_internet,4.86503890256486,percent,NA
51510,county,"Alexandria city, Virginia",2018,perc_hh_without_internet,7.65658268909244,percent,NA
51013,county,"Arlington County, Virginia",2018,perc_hh_without_internet,7.46972764429505,percent,NA
51107,county,"Loudoun County, Virginia",2017,perc_hh_without_internet,4.52353275789578,percent,NA
51153,county,"Prince William County, Virginia",2017,perc_hh_without_internet,6.01696983618796,percent,NA
51510,county,"Alexandria city, Virginia",2017,perc_hh_without_internet,8.49802659365306,percent,NA
51013,county,"Arlington County, Virginia",2017,perc_hh_without_internet,7.76561430945167,percent,NA
51610,county,"Falls Church city, Virginia",2017,perc_hh_without_internet,4.22004521477016,percent,NA
51685,county,"Manassas Park city, Virginia",2017,perc_hh_without_internet,6.5717873587275,percent,NA
51600,county,"Fairfax city, Virginia",2017,perc_hh_without_internet,5.64772326156018,percent,NA
51683,county,"Manassas city, Virginia",2017,perc_hh_without_internet,9.72886762360447,percent,NA
51059,county,"Fairfax County, Virginia",2017,perc_hh_without_internet,5.69627332350399,percent,NA
51510,county,"Alexandria city, Virginia",2019,perc_hh_without_compdev,4.30040511062636,percent,NA
51013,county,"Arlington County, Virginia",2019,perc_hh_without_compdev,4.30432020330368,percent,NA
51685,county,"Manassas Park city, Virginia",2019,perc_hh_without_compdev,3.21051497522086,percent,NA
51683,county,"Manassas city, Virginia",2019,perc_hh_without_compdev,7.59032408125291,percent,NA
51107,county,"Loudoun County, Virginia",2019,perc_hh_without_compdev,2.50549997279165,percent,NA
51153,county,"Prince William County, Virginia",2019,perc_hh_without_compdev,2.80704225352113,percent,NA
51610,county,"Falls Church city, Virginia",2019,perc_hh_without_compdev,1.83870380484253,percent,NA
51600,county,"Fairfax city, Virginia",2019,perc_hh_without_compdev,1.74886323889472,percent,NA
51059,county,"Fairfax County, Virginia",2019,perc_hh_without_compdev,2.84387681241661,percent,NA
51107,county,"Loudoun County, Virginia",2018,perc_hh_without_compdev,3.03010956914507,percent,NA
51153,county,"Prince William County, Virginia",2018,perc_hh_without_compdev,3.26112491368448,percent,NA
51685,county,"Manassas Park city, Virginia",2018,perc_hh_without_compdev,3.27241818954526,percent,NA
51683,county,"Manassas city, Virginia",2018,perc_hh_without_compdev,7.91434622323319,percent,NA
51610,county,"Falls Church city, Virginia",2018,perc_hh_without_compdev,2.20448498669707,percent,NA
51600,county,"Fairfax city, Virginia",2018,perc_hh_without_compdev,2.39681982929966,percent,NA
51059,county,"Fairfax County, Virginia",2018,perc_hh_without_compdev,3.33986568537725,percent,NA
51510,county,"Alexandria city, Virginia",2018,perc_hh_without_compdev,5.10010145900913,percent,NA
51013,county,"Arlington County, Virginia",2018,perc_hh_without_compdev,4.9295236640055,percent,NA
51107,county,"Loudoun County, Virginia",2017,perc_hh_without_compdev,3.3809017386788,percent,NA
51153,county,"Prince William County, Virginia",2017,perc_hh_without_compdev,3.95245000215353,percent,NA
51510,county,"Alexandria city, Virginia",2017,perc_hh_without_compdev,5.36970420750623,percent,NA
51013,county,"Arlington County, Virginia",2017,perc_hh_without_compdev,5.12071156289708,percent,NA
51610,county,"Falls Church city, Virginia",2017,perc_hh_without_compdev,3.2027128862095,percent,NA
51685,county,"Manassas Park city, Virginia",2017,perc_hh_without_compdev,4.4579321892005,percent,NA
51600,county,"Fairfax city, Virginia",2017,perc_hh_without_compdev,3.40040004706436,percent,NA
51683,county,"Manassas city, Virginia",2017,perc_hh_without_compdev,7.08133971291866,percent,NA
51059,county,"Fairfax County, Virginia",2017,perc_hh_without_compdev,3.77446743606691,percent,NA
51059460702,tract,"Census Tract 4607.02, Fairfax County, Virginia",2019,num_hh_with_broadband,1452,count,NA
51059461201,tract,"Census Tract 4612.01, Fairfax County, Virginia",2019,num_hh_with_broadband,1449,count,NA
51059461202,tract,"Census Tract 4612.02, Fairfax County, Virginia",2019,num_hh_with_broadband,2600,count,NA
51059461601,tract,"Census Tract 4616.01, Fairfax County, Virginia",2019,num_hh_with_broadband,2800,count,NA
51059461602,tract,"Census Tract 4616.02, Fairfax County, Virginia",2019,num_hh_with_broadband,2930,count,NA
51059461801,tract,"Census Tract 4618.01, Fairfax County, Virginia",2019,num_hh_with_broadband,571,count,NA
51059461802,tract,"Census Tract 4618.02, Fairfax County, Virginia",2019,num_hh_with_broadband,2206,count,NA
51059461901,tract,"Census Tract 4619.01, Fairfax County, Virginia",2019,num_hh_with_broadband,1173,count,NA
51059461902,tract,"Census Tract 4619.02, Fairfax County, Virginia",2019,num_hh_with_broadband,542,count,NA
51059471201,tract,"Census Tract 4712.01, Fairfax County, Virginia",2019,num_hh_with_broadband,1484,count,NA
51059471202,tract,"Census Tract 4712.02, Fairfax County, Virginia",2019,num_hh_with_broadband,2288,count,NA
51059471301,tract,"Census Tract 4713.01, Fairfax County, Virginia",2019,num_hh_with_broadband,1397,count,NA
51059471303,tract,"Census Tract 4713.03, Fairfax County, Virginia",2019,num_hh_with_broadband,1652,count,NA
51059471304,tract,"Census Tract 4713.04, Fairfax County, Virginia",2019,num_hh_with_broadband,588,count,NA
51059471401,tract,"Census Tract 4714.01, Fairfax County, Virginia",2019,num_hh_with_broadband,1216,count,NA
51059480201,tract,"Census Tract 4802.01, Fairfax County, Virginia",2019,num_hh_with_broadband,1529,count,NA
51059480202,tract,"Census Tract 4802.02, Fairfax County, Virginia",2019,num_hh_with_broadband,2949,count,NA
51059480203,tract,"Census Tract 4802.03, Fairfax County, Virginia",2019,num_hh_with_broadband,1324,count,NA
51610500300,tract,"Census Tract 5003, Falls Church city, Virginia",2019,num_hh_with_broadband,1644,count,NA
51610500100,tract,"Census Tract 5001, Falls Church city, Virginia",2019,num_hh_with_broadband,1136,count,NA
51610500200,tract,"Census Tract 5002, Falls Church city, Virginia",2019,num_hh_with_broadband,2367,count,NA
51013101402,tract,"Census Tract 1014.02, Arlington County, Virginia",2019,num_hh_with_broadband,1341,count,NA
51013101601,tract,"Census Tract 1016.01, Arlington County, Virginia",2019,num_hh_with_broadband,648,count,NA
51013101603,tract,"Census Tract 1016.03, Arlington County, Virginia",2019,num_hh_with_broadband,2245,count,NA
51013101602,tract,"Census Tract 1016.02, Arlington County, Virginia",2019,num_hh_with_broadband,916,count,NA
51059452200,tract,"Census Tract 4522, Fairfax County, Virginia",2019,num_hh_with_broadband,1644,count,NA
51059452700,tract,"Census Tract 4527, Fairfax County, Virginia",2019,num_hh_with_broadband,1597,count,NA
51059460800,tract,"Census Tract 4608, Fairfax County, Virginia",2019,num_hh_with_broadband,987,count,NA
51059415800,tract,"Census Tract 4158, Fairfax County, Virginia",2019,num_hh_with_broadband,1571,count,NA
51059421200,tract,"Census Tract 4212, Fairfax County, Virginia",2019,num_hh_with_broadband,645,count,NA
51059431400,tract,"Census Tract 4314, Fairfax County, Virginia",2019,num_hh_with_broadband,1423,count,NA
51059440600,tract,"Census Tract 4406, Fairfax County, Virginia",2019,num_hh_with_broadband,846,count,NA
51059440800,tract,"Census Tract 4408, Fairfax County, Virginia",2019,num_hh_with_broadband,1965,count,NA
51059450200,tract,"Census Tract 4502, Fairfax County, Virginia",2019,num_hh_with_broadband,1138,count,NA
51059450500,tract,"Census Tract 4505, Fairfax County, Virginia",2019,num_hh_with_broadband,767,count,NA
51059460600,tract,"Census Tract 4606, Fairfax County, Virginia",2019,num_hh_with_broadband,1198,count,NA
51059461700,tract,"Census Tract 4617, Fairfax County, Virginia",2019,num_hh_with_broadband,2136,count,NA
51059470100,tract,"Census Tract 4701, Fairfax County, Virginia",2019,num_hh_with_broadband,853,count,NA
51059471000,tract,"Census Tract 4710, Fairfax County, Virginia",2019,num_hh_with_broadband,852,count,NA
51059415700,tract,"Census Tract 4157, Fairfax County, Virginia",2019,num_hh_with_broadband,1220,count,NA
51059420400,tract,"Census Tract 4204, Fairfax County, Virginia",2019,num_hh_with_broadband,1811,count,NA
51059420800,tract,"Census Tract 4208, Fairfax County, Virginia",2019,num_hh_with_broadband,1021,count,NA
51153901417,tract,"Census Tract 9014.17, Prince William County, Virginia",2019,num_hh_with_broadband,779,count,NA
51153901503,tract,"Census Tract 9015.03, Prince William County, Virginia",2019,num_hh_with_broadband,1722,count,NA
51153901504,tract,"Census Tract 9015.04, Prince William County, Virginia",2019,num_hh_with_broadband,1860,count,NA
51153901505,tract,"Census Tract 9015.05, Prince William County, Virginia",2019,num_hh_with_broadband,1924,count,NA
51153901506,tract,"Census Tract 9015.06, Prince William County, Virginia",2019,num_hh_with_broadband,1525,count,NA
51153901507,tract,"Census Tract 9015.07, Prince William County, Virginia",2019,num_hh_with_broadband,917,count,NA
51153901508,tract,"Census Tract 9015.08, Prince William County, Virginia",2019,num_hh_with_broadband,1697,count,NA
51153901509,tract,"Census Tract 9015.09, Prince William County, Virginia",2019,num_hh_with_broadband,2034,count,NA
51153901510,tract,"Census Tract 9015.10, Prince William County, Virginia",2019,num_hh_with_broadband,1744,count,NA
51153901511,tract,"Census Tract 9015.11, Prince William County, Virginia",2019,num_hh_with_broadband,1438,count,NA
51013101701,tract,"Census Tract 1017.01, Arlington County, Virginia",2019,num_hh_with_broadband,2425,count,NA
51059430801,tract,"Census Tract 4308.01, Fairfax County, Virginia",2019,num_hh_with_broadband,1469,count,NA
51059430901,tract,"Census Tract 4309.01, Fairfax County, Virginia",2019,num_hh_with_broadband,1297,count,NA
51059430902,tract,"Census Tract 4309.02, Fairfax County, Virginia",2019,num_hh_with_broadband,1078,count,NA
51683910401,tract,"Census Tract 9104.01, Manassas city, Virginia",2019,num_hh_with_broadband,1871,count,NA
51683910402,tract,"Census Tract 9104.02, Manassas city, Virginia",2019,num_hh_with_broadband,1780,count,NA
51510200900,tract,"Census Tract 2009, Alexandria city, Virginia",2019,num_hh_with_broadband,1784,count,NA
51510201300,tract,"Census Tract 2013, Alexandria city, Virginia",2019,num_hh_with_broadband,1643,count,NA
51510201400,tract,"Census Tract 2014, Alexandria city, Virginia",2019,num_hh_with_broadband,1742,count,NA
51510201100,tract,"Census Tract 2011, Alexandria city, Virginia",2019,num_hh_with_broadband,1180,count,NA
51510201000,tract,"Census Tract 2010, Alexandria city, Virginia",2019,num_hh_with_broadband,1698,count,NA
51153901005,tract,"Census Tract 9010.05, Prince William County, Virginia",2019,num_hh_with_broadband,1658,count,NA
51153901100,tract,"Census Tract 9011, Prince William County, Virginia",2019,num_hh_with_broadband,1153,count,NA
51153900901,tract,"Census Tract 9009.01, Prince William County, Virginia",2019,num_hh_with_broadband,1561,count,NA
51153901209,tract,"Census Tract 9012.09, Prince William County, Virginia",2019,num_hh_with_broadband,1930,count,NA
51153901212,tract,"Census Tract 9012.12, Prince William County, Virginia",2019,num_hh_with_broadband,2033,count,NA
51153901221,tract,"Census Tract 9012.21, Prince William County, Virginia",2019,num_hh_with_broadband,1785,count,NA
51153900600,tract,"Census Tract 9006, Prince William County, Virginia",2019,num_hh_with_broadband,2100,count,NA
51153900404,tract,"Census Tract 9004.04, Prince William County, Virginia",2019,num_hh_with_broadband,1548,count,NA
51153901222,tract,"Census Tract 9012.22, Prince William County, Virginia",2019,num_hh_with_broadband,793,count,NA
51153901403,tract,"Census Tract 9014.03, Prince William County, Virginia",2019,num_hh_with_broadband,2099,count,NA
51153901702,tract,"Census Tract 9017.02, Prince William County, Virginia",2019,num_hh_with_broadband,938,count,NA
51153901001,tract,"Census Tract 9010.01, Prince William County, Virginia",2019,num_hh_with_broadband,2099,count,NA
51153901602,tract,"Census Tract 9016.02, Prince William County, Virginia",2019,num_hh_with_broadband,2465,count,NA
51013101401,tract,"Census Tract 1014.01, Arlington County, Virginia",2019,num_hh_with_broadband,743,count,NA
51013101403,tract,"Census Tract 1014.03, Arlington County, Virginia",2019,num_hh_with_broadband,3444,count,NA
51013101404,tract,"Census Tract 1014.04, Arlington County, Virginia",2019,num_hh_with_broadband,2920,count,NA
51059430600,tract,"Census Tract 4306, Fairfax County, Virginia",2019,num_hh_with_broadband,1571,count,NA
51059431500,tract,"Census Tract 4315, Fairfax County, Virginia",2019,num_hh_with_broadband,1927,count,NA
