geoid,region_type,region_name,year,measure,value,measure_type
51810046214,tract,"Census Tract 462.14, Virginia Beach city, Virginia",2019,norm_3sfca,74.6328619514522,index
51069050700,tract,"Census Tract 507, Frederick County, Virginia",2019,college_capacity,NA,count
51059461902,tract,"Census Tract 4619.02, Fairfax County, Virginia",2019,college_capacity,NA,count
51510200802,tract,"Census Tract 2008.02, Alexandria city, Virginia",2019,2sfca30_capacity,3.41263660220809e-4,index
51195930800,tract,"Census Tract 9308, Wise County, Virginia",2019,perc_2sfca30,0.341232227488152,percentile
51800075401,tract,"Census Tract 754.01, Suffolk city, Virginia",2019,3sfca_capacity,0.531393104528205,index
51059430202,tract,"Census Tract 4302.02, Fairfax County, Virginia",2019,3sfca_capacity,1.06351259787853,index
51197050302,tract,"Census Tract 503.02, Wythe County, Virginia",2019,perc_3sfca,0.15376513954713,percentile
51013101402,tract,"Census Tract 1014.02, Arlington County, Virginia",2019,2sfca30_capacity,7.66147976790432e-4,index
51510201203,tract,"Census Tract 2012.03, Alexandria city, Virginia",2019,norm_3sfca,27.2469369342616,index
51800075601,tract,"Census Tract 756.01, Suffolk city, Virginia",2019,3sfca_capacity,0.531393104528205,index
51167030401,tract,"Census Tract 304.01, Russell County, Virginia",2019,norm_3sfca,2.83256867542654,index
51105950600,tract,"Census Tract 9506, Lee County, Virginia",2019,norm_2sfca,0,index
51740212801,tract,"Census Tract 2128.01, Portsmouth city, Virginia",2019,3sfca_capacity,2.89905327839129,index
51810046217,tract,"Census Tract 462.17, Virginia Beach city, Virginia",2019,perc_3sfca,0.940494997367035,percentile
51035080300,tract,"Census Tract 803, Carroll County, Virginia",2019,norm_3sfca,0,index
51059450200,tract,"Census Tract 4502, Fairfax County, Virginia",2019,norm_3sfca,39.3653857152403,index
51600300100,tract,"Census Tract 3001, Fairfax city, Virginia",2019,perc_2sfca30,0.800421274354924,percentile
51107611803,tract,"Census Tract 6118.03, Loudoun County, Virginia",2019,norm_3sfca,6.51082243188046,index
51059480801,tract,"Census Tract 4808.01, Fairfax County, Virginia",2019,perc_2sfca30,0.688783570300158,percentile
51005080302,tract,"Census Tract 803.02, Alleghany County, Virginia",2019,3sfca_capacity,0,index
51069051102,tract,"Census Tract 511.02, Frederick County, Virginia",2019,norm_3sfca,0,index
51810040000,tract,"Census Tract 400, Virginia Beach city, Virginia",2019,college_capacity,NA,count
51685920200,tract,"Census Tract 9202, Manassas Park city, Virginia",2019,3sfca_capacity,0.47692522061544,index
51107611006,tract,"Census Tract 6110.06, Loudoun County, Virginia",2019,2sfca30_capacity,1.55888362175838e-4,index
51760070900,tract,"Census Tract 709, Richmond city, Virginia",2019,3sfca_capacity,0.665571303026707,index
51121021100,tract,"Census Tract 211, Montgomery County, Virginia",2019,norm_2sfca,0,index
51630000302,tract,"Census Tract 3.02, Fredericksburg city, Virginia",2019,3sfca_capacity,0.0614709819856827,index
51700030300,tract,"Census Tract 303, Newport News city, Virginia",2019,3sfca_capacity,0.608926382699783,index
51595890100,tract,"Census Tract 8901, Emporia city, Virginia",2019,perc_2sfca30,0.341232227488152,percentile
51107611016,tract,"Census Tract 6110.16, Loudoun County, Virginia",2019,college_capacity,NA,count
51059480802,tract,"Census Tract 4808.02, Fairfax County, Virginia",2019,perc_2sfca30,0.688783570300158,percentile
51710006000,tract,"Census Tract 60, Norfolk city, Virginia",2019,2sfca30_capacity,0.00151296912386249,index
51191010100,tract,"Census Tract 101, Washington County, Virginia",2019,college_capacity,NA,count
51820003300,tract,"Census Tract 33, Waynesboro city, Virginia",2019,norm_2sfca,5.88436475446854,index
51059432800,tract,"Census Tract 4328, Fairfax County, Virginia",2019,norm_2sfca,20.9623981803063,index
51185020700,tract,"Census Tract 207, Tazewell County, Virginia",2019,norm_3sfca,0,index
51810043600,tract,"Census Tract 436, Virginia Beach city, Virginia",2019,perc_3sfca,0.880989994734071,percentile
51191010502,tract,"Census Tract 105.02, Washington County, Virginia",2019,college_capacity,NA,count
51059491101,tract,"Census Tract 4911.01, Fairfax County, Virginia",2019,3sfca_capacity,0.0988138092373354,index
51153900905,tract,"Census Tract 9009.05, Prince William County, Virginia",2019,college_capacity,NA,count
51059416200,tract,"Census Tract 4162, Fairfax County, Virginia",2019,perc_2sfca30,0.442864665613481,percentile
51199990100,tract,"Census Tract 9901, York County, Virginia",2019,college_capacity,NA,count
51179010213,tract,"Census Tract 102.13, Stafford County, Virginia",2019,3sfca_capacity,0.131879250371143,index
51119950900,tract,"Census Tract 9509, Middlesex County, Virginia",2019,3sfca_capacity,0,index
51005080100,tract,"Census Tract 801, Alleghany County, Virginia",2019,norm_3sfca,0,index
