geoid,region_type,region_name,year,measure,value,measure_type
51003010202,tract,"Census Tract 102.02, Albemarle County, Virginia",2021,mean_drive_time_top10,82.76,mean
51069050300,tract,"Census Tract 503, Frederick County, Virginia",2021,median_drive_time_top10,111.4,median
51810045427,tract,"Census Tract 454.27, Virginia Beach city, Virginia",2021,median_drive_time_top10,21.4,median
51085320100,tract,"Census Tract 3201, Hanover County, Virginia",2021,median_drive_time_top10,36.2,median
51015070100,tract,"Census Tract 701, Augusta County, Virginia",2021,mean_drive_time_top10,131.68,mean
51155210400,tract,"Census Tract 2104, Pulaski County, Virginia",2021,mean_drive_time_top5,143.48,mean
51700031800,tract,"Census Tract 318, Newport News city, Virginia",2021,mean_drive_time_top10,21.38,mean
51810045809,tract,"Census Tract 458.09, Virginia Beach city, Virginia",2021,mean_drive_time_top5,12.08,mean
51810046400,tract,"Census Tract 464, Virginia Beach city, Virginia",2021,median_drive_time_top5,41.3,median
51003010903,tract,"Census Tract 109.03, Albemarle County, Virginia",2021,median_drive_time_top10,74.7,median
51121020201,tract,"Census Tract 202.01, Montgomery County, Virginia",2021,median_drive_time_top10,139.1,median
51061,county,"Fauquier County, Virginia",2021,median_drive_time_top10,57.5,median
51510201802,tract,"Census Tract 2018.02, Alexandria city, Virginia",2021,median_drive_time_top5,19.8,median
51730810300,tract,"Census Tract 8103, Petersburg city, Virginia",2021,median_drive_time_top10,47,median
51059480502,tract,"Census Tract 4805.02, Fairfax County, Virginia",2021,median_drive_time_top10,19.7,median
51107611016,tract,"Census Tract 6110.16, Loudoun County, Virginia",2021,median_drive_time_top5,28.8,median
51810041004,tract,"Census Tract 410.04, Virginia Beach city, Virginia",2021,mean_drive_time_top5,7.96,mean
51107611501,tract,"Census Tract 6115.01, Loudoun County, Virginia",2021,mean_drive_time_top10,21.02,mean
51173030701,tract,"Census Tract 307.01, Smyth County, Virginia",2021,mean_drive_time_top5,181.18,mean
51760040500,tract,"Census Tract 405, Richmond city, Virginia",2021,mean_drive_time_top10,22.04,mean
51019030300,tract,"Census Tract 303, Bedford County, Virginia",2021,median_drive_time_top10,92,median
35,health district,Western Tidewater,2021,median_drive_time_top10,61.9,median
51683910202,tract,"Census Tract 9102.02, Manassas city, Virginia",2021,median_drive_time_top10,36.2,median
51163930400,tract,"Census Tract 9304, Rockbridge County, Virginia",2021,mean_drive_time_top5,99.3,mean
51095080205,tract,"Census Tract 802.05, James City County, Virginia",2021,median_drive_time_top10,35,median
51800075202,tract,"Census Tract 752.02, Suffolk city, Virginia",2021,median_drive_time_top10,32.8,median
51093280105,tract,"Census Tract 2801.05, Isle of Wight County, Virginia",2021,median_drive_time_top5,35.3,median
51059480902,tract,"Census Tract 4809.02, Fairfax County, Virginia",2021,median_drive_time_top5,16.4,median
51085321001,tract,"Census Tract 3210.01, Hanover County, Virginia",2021,median_drive_time_top10,24.3,median
51810045809,tract,"Census Tract 458.09, Virginia Beach city, Virginia",2021,mean_drive_time_top10,12.08,mean
