geoid,region_type,region_name,year,measure,value,measure_type
51067020600,tract,"Census Tract 206, Franklin County, Virginia",2019,perc_have_computer,76.1904761904762,percent
51199050204,tract,"Census Tract 502.04, York County, Virginia",2019,perc_have_computer,98.1580222976248,percent
51510200900,tract,"Census Tract 2009, Alexandria city, Virginia",2019,perc_have_computer,99.5098039215686,percent
51041100403,tract,"Census Tract 1004.03, Chesterfield County, Virginia",2019,perc_have_computer,89.7347174163783,percent
51149850301,tract,"Census Tract 8503.01, Prince George County, Virginia",2019,perc_have_computer,96.4933494558646,percent
51087201701,tract,"Census Tract 2017.01, Henrico County, Virginia",2019,perc_have_computer,86.3945578231292,percent
51810046002,tract,"Census Tract 460.02, Virginia Beach city, Virginia",2019,perc_have_computer,96.2962962962963,percent
51678930500,tract,"Census Tract 9305, Lexington city, Virginia",2019,perc_have_computer,83.7349397590361,percent
51059481701,tract,"Census Tract 4817.01, Fairfax County, Virginia",2019,perc_have_computer,98.5036119711042,percent
51059432701,tract,"Census Tract 4327.01, Fairfax County, Virginia",2019,perc_have_computer,100,percent
51031020300,tract,"Census Tract 203, Campbell County, Virginia",2019,perc_have_computer,90.3965303593556,percent
51810046214,tract,"Census Tract 462.14, Virginia Beach city, Virginia",2019,perc_have_computer,96.5454545454545,percent
51087200406,tract,"Census Tract 2004.06, Henrico County, Virginia",2019,perc_have_computer,96.2125197264598,percent
51105950600,tract,"Census Tract 9506, Lee County, Virginia",2019,perc_have_computer,68.7647058823529,percent
51059470500,tract,"Census Tract 4705, Fairfax County, Virginia",2019,perc_have_computer,97.7937403796819,percent
51710006000,tract,"Census Tract 60, Norfolk city, Virginia",2019,perc_have_computer,91.4608327452364,percent
51810040200,tract,"Census Tract 402, Virginia Beach city, Virginia",2019,perc_have_computer,94.1246290801187,percent
51059980100,tract,"Census Tract 9801, Fairfax County, Virginia",2019,perc_have_computer,0,percent
51165010600,tract,"Census Tract 106, Rockingham County, Virginia",2019,perc_have_computer,86.5061998541211,percent
51059461602,tract,"Census Tract 4616.02, Fairfax County, Virginia",2019,perc_have_computer,100,percent
51109,county,"Louisa County, Virginia",2019,perc_have_computer,88.443515247639,percent
51760010200,tract,"Census Tract 102, Richmond city, Virginia",2019,perc_have_computer,77.0551038843722,percent
