"ID","year","population","population_error","doctors","obesity","physician_access","health_score"
"51069","2009",42577,8542,42,1.58152321428571,-0.0816649013703994,0.822260939002034
"51069","2010",75835,15485,39,1.0446485,-0.209637713308959,0.457193604916359
"51069","2011",77277,15400,42,1.03583778571429,-0.31191200627178,0.244402468150715
"51069","2012",78397,15396,38,-2.6078755,0.030812668274914,-0.227421838017132
"51069","2013",79453,15732,42,-2.47302321428571,-0.0798784052496746,-0.204645929818817
"51069","2014",80377,16454,38,-1.3609805,-0.211667179702723,-0.237186878632328
"51069","2015",81340,15895,42,-1.19575435714286,-0.204344844034986,-0.175817300073704
"51069","2016",82321,16016,38,-1.20951264285714,-0.130801208875108,-0.444191008175452
"51069","2017",83784,16000,42,0,-0.117615003777944,-0.219915722747822
"51069","2018",85153,16558,36,0,9e-04,-0.0215265272168061
"51069","2019",86415,17195,41,0,0.0023,0.00684819261295457
"51071","2009",0,0,30,-0.55594,-0.000398428680694062,0.387957534203103
"51071","2010",17205,4060,30,0.32758275,0.0596361325079278,1.02261303802131
"51071","2011",17197,3924,33,-0.0291765,-0.126972315029378,0.383443913228631
"51071","2012",17149,3906,35,-1.04899725,-0.086056227935401,-0.138682653709667
"51071","2013",17111,3851,32,-0.86438225,-0.209687139931406,0.0750767281795132
"51071","2014",17025,3635,29,-1.004603,-0.32570643296263,-0.844857914118429
"51071","2015",16907,3888,30,-0.7879435,-0.423419171121431,-0.750844055072071
"51071","2016",16871,3763,31,-0.97032425,-0.228312754069217,-0.510086658217902
"51071","2017",16867,3664,28,0,-0.145025637104292,-0.137918633879739
"51071","2018",16814,3677,30,0,0.002175,0.245773890470851
"51071","2019",16772,3602,31,0,0.001275,0.267524810894399
"51073","2009",13306,2643,75,-0.533535375,-0.125069726195553,0.287461160170863
"51073","2010",36610,8205,82,-0.33445375,0.0232849498673086,0.65075392162138
"51073","2011",36741,8546,82,-0.908997625,0.0523592674244052,0.065926539892062
"51073","2012",36821,8536,80,-1.37195,-0.176565990489131,-0.450485975938642
"51073","2013",36868,8634,80,-1.155922875,-0.251244935661805,-0.476932579592077
"51073","2014",36938,8223,85,-1.02701425,-0.178941657040161,-0.123903480726823
"51073","2015",37001,8142,80,-0.90539225,-0.179551138164803,-0.256294399425845
"51073","2016",37021,7538,79,-0.674449,-0.171223100562888,0.083991253927631
"51073","2017",37035,7662,81,0,-0.153832045887839,0.0376335889325545
"51073","2018",37161,7995,75,0,0.002025,0.0122770379534759
"51073","2019",37222,7834,81,0,0.0019625,0.169572933185423
"51075","2009",18042,4402,44,-1.625133,0.176728541979389,0.112206825635307
"51075","2010",21136,4786,53,-1.3403122,0.108521659085607,0.0453598612691846
"51075","2011",21481,3572,50,-0.9937174,-0.165740508394609,-0.300781599027709
"51075","2012",21496,3715,45,-0.5761922,-0.0176801117459695,0.103586014727655
"51075","2013",21565,3937,44,-0.3656684,0.0148448942709743,0.326335916326376
"51075","2014",21627,4153,43,-0.3262464,-0.0696664305915301,0.10047558407817
"51075","2015",21721,3947,37,-0.1973112,-0.282149981685725,-0.110624033620848
"51075","2016",21979,4215,41,-0.2924098,-0.255891374753067,-0.288199332684417
"51075","2017",22148,4332,51,0,-0.0485102960359914,0.0811518849338959
"51075","2018",22482,4600,52,0,0.00354,-0.048049755998157
"51075","2019",22865,4569,45,0,0.001,-0.0214613656394589
"51077","2009",0,0,7,-0.55594,-0.000398428680694062,0.485682333864143
"51077","2010",15855,4047,8,-3.3278612,0.131625794411978,-0.0909172546608361
"51077","2011",15702,4111,7,-3.058552,0.042701106149357,-0.550232569761504
"51077","2012",15535,3671,8,0.710773,-0.335008874878363,-0.0342064750133806
"51077","2013",15377,3680,7,1.4687782,-0.419343088246948,-0.0320893541047916
"51077","2014",15255,3421,7,0.3563546,-0.289498826282319,-0.0751957227917168
"51077","2015",15573,3696,7,-0.8168496,-0.133409783510657,-0.20668040504454
"51077","2016",15180,3293,7,-0.7192968,-0.147949861819238,0.0761484719264023
"51077","2017",15708,3750,7,0,-0.174916774917871,-0.0295121955050299
"51077","2018",15811,4172,7,0,0.00174,0.249825029621185
"51077","2019",15742,4456,7,0,0.0018,0.207178141470068
"51079","2009",8685,1386,13,-0.806450666666667,0.0556904028943015,0.53392881145941
"51079","2010",18082,4273,12,-1.554784,0.000252555743608644,-0.441913671829116
"51079","2011",18291,4345,11,-1.24265466666667,0.240145433001533,0.393823817799674
"51079","2012",18453,4104,13,-1.34516533333333,0.129739394079041,-0.110681312566647
"51079","2013",18577,4117,14,-1.35278833333333,-3.74133845394073e-05,-0.296520311007176
"51079","2014",18766,3927,10,-1.19469433333333,0.0336011096027548,-0.47480250926798
"51079","2015",18938,3750,11,-1.202475,0.0555784507295754,-0.111581021756845
"51079","2016",19085,4010,13,-1.097078,-0.0650898339837074,0.097582636452965
"51079","2017",19213,3754,12,0,0.201739002913054,0.428580783841316
"51079","2018",19410,4073,14,0,0.00313333333333333,0.116173327873046
"51079","2019",19519,4012,12,0,0.0016,-0.134590550998647
"51081","2009",4872,692,2,-0.977013666666667,0.0274186838411225,-0.129510118050037
"51081","2010",12181,2095,2,-1.28561033333333,-0.300757564108831,-0.895361794881722
"51081","2011",12194,3556,3,-0.461986333333333,-0.806753193562289,-0.62130738766525
"51081","2012",12127,3533,1,0.674839666666667,-0.72169730514871,-0.18841417368335
"51081","2013",12078,3400,1,1.05588066666667,-0.923573763424227,-0.132369680649051
"51081","2014",11911,3475,2,1.06180066666667,-0.890944851923856,0.0703860584174977
"51081","2015",11760,3218,2,0.623637333333333,-0.901771870194646,0.0321628395370209
"51081","2016",11698,1625,2,0.561101,-0.276327521067611,0.542914848296442
"51081","2017",11606,1643,2,0,-0.29099757955847,0.253137196961868
"51081","2018",11659,1792,3,0,7e-04,0.626068429459133
"51081","2019",11525,1883,2,0,0.00103333333333333,0.442293782257447
"51083","2009",0,0,61,-0.55594,-0.000398428680694062,-0.0701283875787075
"51083","2010",36311,9466,52,-1.36616433333333,0.00996589414303996,-0.994962698412254
"51083","2011",36248,9133,64,-1.122291,0.103169346888452,-0.646289148004
"51083","2012",36140,8839,51,0.259510888888889,-0.0486070184453588,0.44338301986658
"51083","2013",35938,8674,51,0.186448888888889,-0.0915535613845451,0.309062912538599
"51083","2014",35704,8466,48,0.167910555555556,-0.14338638512895,0.203608249614181
"51083","2015",35506,8636,61,0.269265222222222,-0.163427286807587,0.321061974081231
"51083","2016",35305,8935,61,0.239642888888889,-0.191156371328744,0.268691184178878
"51083","2017",35030,9128,55,0,-0.19441465503673,-0.178156219997936
"51083","2018",34779,9581,58,0,0.00165555555555556,0.179604179985562
"51083","2019",34552,9663,56,0,0.0016,0.164124933727867
"51085","2009",64859,11427,271,-0.586850217391304,-0.15046510609652,-0.00814435919647314
"51085","2010",99172,16139,264,-0.510215608695652,-0.164124787737633,0.122084488267353
"51085","2011",99638,15792,269,-0.772922565217391,-0.227512909824259,-0.134551323080422
"51085","2012",99964,16301,298,-0.464368913043478,-0.0924602354873617,0.0131369494883397
"51085","2013",100328,15992,235,-0.627714086956522,-0.0888714984996925,-0.156754322153161
"51085","2014",100689,15898,283,-0.83614852173913,-0.133848124432426,-0.0939798315231322
"51085","2015",101340,15752,277,-0.496192130434783,-0.111074626920913,-0.0806351651086277
"51085","2016",102199,15614,269,-0.512417956521739,-0.0517886532708736,-0.0766473490798616
"51085","2017",103218,16232,286,0,-0.00576614892823016,0.100882752165911
"51085","2018",104449,16027,301,0,0.00298260869565217,0.236578778342679
"51085","2019",105537,16424,272,0,0.00241739130434783,0.0780293818773951
"51087","2009",232785,43112,937,-0.244911515625,0.0628881758822668,0.0773737321450529
"51087","2010",300053,56213,933,-0.291538828125,0.00594656098547846,-0.0249091503968599
"51087","2011",303845,58339,936,-0.2826060625,-0.0298284246620599,-0.17531312974709
"51087","2012",307576,59073,949,-0.488232359375,0.175460115096776,0.0783829628909851
"51087","2013",311314,60640,945,-0.236966453125,0.197458209799015,0.15009931878791
"51087","2014",314878,62770,1032,-0.24283046875,0.188391653293974,0.158258510297137
"51087","2015",318864,61114,962,-0.191814125,0.196334768314963,0.110100366195803
"51087","2016",321921,63137,874,-0.267986953125,0.174010605431523,-0.0517906673993322
"51087","2017",324073,62838,980,0,0.18247554008661,0.016816691071585
"51087","2018",325642,62917,1020,0,0.00284375,-0.148330972603027
"51087","2019",327535,65663,971,0,0.00373125,-0.190687661242163
"51089","2009",47648,10799,26,-1.17771628571429,0.101842255905549,-0.274244043728712
"51089","2010",54860,13003,31,-1.25417021428571,-0.013326251080364,-0.427332831742555
"51089","2011",54524,12628,25,-1.16308014285714,0.0945142767787474,-0.101833341213552
"51089","2012",53971,12650,20,-0.2959325,-0.0902417137510837,0.0371332984898857
"51089","2013",53451,12040,32,-0.309336,-0.0476735477150422,0.225365487296075
"51089","2014",52960,11972,28,-0.318733285714286,-0.0743730109416477,0.152836878575324
"51089","2015",52580,11805,29,-0.343762357142857,-0.0787776513920284,0.136324585950017
"51089","2016",52209,12302,25,-0.291074714285714,-0.0589063515132819,0.0934214852946034
"51089","2017",51956,12510,27,0,-0.0174164236204164,-0.0892455417068365
"51089","2018",51588,13294,27,0,0.00255,0.112952118885383
"51089","2019",51308,13148,26,0,0.00149285714285714,0.134621903900368
"51091","2009",2399,481,7,0.350208,-0.191760114007003,0.0974581758095794
"51091","2010",2395,595,8,0.271546,-0.292454222060844,1.09426251646763
"51091","2011",2354,523,7,0.080869,0.0420386377431086,0.431553187380831
"51091","2012",2317,484,7,-0.524804,-0.306466094592923,-0.573699967323653
"51091","2013",2276,503,7,-0.601564,-0.226568987280987,-0.342001081481443
"51091","2014",2258,422,7,-0.537418,-0.405634856102709,-0.525939339799512
"51091","2015",2244,413,7,-0.438903,-0.422112877452761,-0.410645886587215
"51091","2016",2230,428,7,-0.856087,-0.48379833290505,-0.830064652091532
"51091","2017",2213,386,7,0,-0.43661023030258,-0.168595506333661
"51091","2018",2214,352,7,0,0.0011,0.591867546160186
"51091","2019",2204,421,7,0,0.0021,0.635805007798788
"51093","2009",24755,4266,25,-1.07138725,-0.16944687667598,-0.574479780966753
"51093","2010",34762,6342,24,-0.9523325,-0.452308138833448,-0.721375489508673
"51093","2011",35092,6200,29,-1.12044025,-0.491348938459443,-0.935500900673258
"51093","2012",35240,6656,23,-0.183097375,-0.115567351325509,0.358345766948039
"51093","2013",35373,6355,26,-0.188315625,-0.0554340784858662,0.35199513052822
"51093","2014",35518,6481,30,-0.131336375,-0.177741025303071,0.269370438907874
"51093","2015",35740,6127,28,-0.198017875,-0.234688420000112,0.113457286401703
"51093","2016",36027,6289,27,-0.098120375,-0.0876553188118783,0.325381015642652
"51093","2017",36090,6430,25,0,-0.0245522437141956,0.14899629849619
"51093","2018",36372,6649,28,0,0.0024375,0.372428532219225
"51093","2019",36627,7162,26,0,0.0015375,0.291381702004781
"51095","2009",32493,4682,147,-0.397360181818182,-0.0153131645924961,0.536015650712377
"51095","2010",64386,9847,143,-1.69735181818182,0.0712106327593535,-0.0757995892271087
"51095","2011",65818,9967,145,-1.64079854545455,0.127638442894793,0.040055384988018
"51095","2012",66939,10396,161,-1.35477518181818,0.0858120987999069,0.143899559505368
"51095","2013",68171,10755,150,-1.28481127272727,0.050644387485746,0.125456315819342
"51095","2014",69832,11362,163,-1.25464709090909,-0.0738547628244365,-0.132634253360032
"51095","2015",70673,11180,164,-1.05950745454545,-0.179104352866094,-0.0682871198060711
"51095","2016",71900,11327,172,-1.01509336363636,-0.190358795708172,-0.101570435030816
"51095","2017",73028,11410,144,0,0.0153874425463405,-0.143264424755498
"51095","2018",74153,11927,149,0,0.00249090909090909,-0.154123415621799
"51095","2019",74916,11999,152,0,0.00201818181818182,-0.16974767322378
"51097","2009",6806,1502,2,-0.834646,0.00716619892974102,0.013118094635451
"51097","2010",6926,1541,2,-0.604123,-0.218497301871679,-0.164732578311354
"51097","2011",6946,1566,2,-0.587568,-0.24247894397639,0.205723559379929
"51097","2012",6968,1401,2,0.1968205,-0.143753428826428,0.337014543587447
"51097","2013",7020,1471,2,-0.1469915,0.157082027991894,0.813046033086786
"51097","2014",7073,1495,2,-0.3670935,-0.0924172438183082,-0.115264825681216
"51097","2015",7106,1430,2,-0.00508049999999999,-0.136253348997032,0.0934774725434386
"51097","2016",7140,1348,2,-0.242959,-0.16315849958421,-0.56635927068391
"51097","2017",7052,1482,2,0,-0.202491596371927,-0.27765568612303
"51097","2018",7052,1593,2,0,0.0025,-0.153434249142757
"51097","2019",7042,1452,2,0,0.00105,-0.184933093290786
"51099","2009",0,0,14,-0.55594,-0.000398428680694062,0.294530176444997
"51099","2010",22794,3809,15,-2.1316354,-0.0134754116360814,0.224748064801531
"51099","2011",23321,3735,15,-2.5279496,0.0949041133755798,-0.0762376188270919
"51099","2012",23739,3824,15,-0.9606958,-0.227763448695304,-0.258715698765223
"51099","2013",24151,3960,14,-0.8327816,-0.0871010764847298,-0.0466689264945458
"51099","2014",24577,3933,16,-0.5999866,-0.0870971829209612,0.28966960511671
"51099","2015",24933,4058,14,-0.7817908,-0.0849858417931392,-0.0406400208799666
"51099","2016",25260,3985,19,-0.675545,-0.0676360679570161,0.352235277691142
"51099","2017",25564,3830,14,0,-0.125524315011167,-0.455739782356346
"51099","2018",25890,4141,14,0,0.00134,-0.163951743382378
"51099","2019",26229,3891,15,0,8e-04,-0.119229333348826
"51101","2009",5365,1023,26,-1.351777,-0.135801160518061,-0.430076794123112
"51101","2010",15509,3021,26,-0.843353,-0.113340678847979,-0.0434747883584324
"51101","2011",15728,2866,27,-0.90347325,0.0270064804730145,0.0045495221715723
"51101","2012",15861,3018,27,0.03822875,-0.12413403946921,0.309885171970618
"51101","2013",15959,3045,26,0.057244,-0.0793610715486468,0.238354381553974
"51101","2014",16045,2819,26,0.1559605,-0.124345223549875,0.145804409323503
"51101","2015",16097,2974,25,0.04926975,-0.113562141823801,-0.0552720193305678
"51101","2016",16156,2911,26,-0.2198735,-0.0785333908062658,0.00472690400985985
"51101","2017",16329,3103,26,0,0.000158456874909261,0.0128677851179234
"51101","2018",16497,3213,25,0,0.003075,-0.149149062756306
"51101","2019",16688,3560,26,0,0.000825,-0.0382155095790319
"51103","2009",0,0,41,-0.9175945,-0.0794415253433982,-0.493129344803788
"51103","2010",11478,2923,40,-1.1037655,-0.159567068037534,-0.608616291752781
"51103","2011",11424,2764,42,-0.883814,-0.290686503034436,-0.747514600815656
"51103","2012",11371,2596,42,0.23162525,-0.129002102845414,0.37264042890305
"51103","2013",11303,2744,40,0.32825975,-0.180039706886367,0.0638557074994905
"51103","2014",11224,2708,40,0.205354,-0.103841813799986,0.504023844992309
"51103","2015",11129,2614,39,-0.11608825,-0.171318108888742,-0.194598136827476
"51103","2016",11055,2683,40,0.00873800000000001,-0.0845767899791811,0.402281173548377
"51103","2017",10848,2668,40,0,-0.218374670633615,-0.104099176146387
"51103","2018",10804,2944,42,0,0.000775,0.47422622465121
"51103","2019",10724,2674,41,0,0.001425,0.330930170751651
"51105","2009",0,0,1,-0.55594,-0.000398428680694062,0.591026409503557
"51105","2010",25434,7398,1,-0.393807,-0.271534582245249,0.265899949244974
"51105","2011",25405,7559,1,-0.340388,-0.306985581038627,0.336310988587041
"51105","2012",25528,7177,1,-1.01141383333333,-0.285851446809902,-0.301372004203578
"51105","2013",25497,7247,2,-1.20537383333333,-0.264357627243557,-0.271620554329544
"51105","2014",25380,7547,1,-0.957638666666667,-0.427402157374365,-0.535322690681262
"51105","2015",25206,7368,1,-0.892424,-0.320615439165351,-0.303058846444789
"51105","2016",24911,6730,1,-1.39526366666667,-0.23215510495072,-0.538630463455351
"51105","2017",24428,6825,1,0,-0.203652858727147,-0.00647473040141294
"51105","2018",24134,6737,1,0,0.000816666666666667,0.378399724757896
"51105","2019",23948,7224,1,0,0.000333333333333333,0.384842217422466
"51107","2009",86548,13975,512,-0.578128092307692,0.10346204001942,0.320437262163357
"51107","2010",291653,58462,465,-0.458427461538461,0.294440012581021,0.70171154756079
"51107","2011",303329,61346,497,-0.449317723076923,0.244085110708765,0.527571725644349
"51107","2012",314980,61382,527,-1.12747387692308,-0.0087711325299288,-0.040763295788316
"51107","2013",326477,61518,484,-1.36083029230769,-0.0410072664900705,-0.234423913060316
"51107","2014",338916,61798,492,-1.29317047692308,-0.11618743636106,-0.260978589523065
"51107","2015",351129,62927,506,-1.21396958461538,-0.111776210892109,-0.295634934213317
"51107","2016",362435,59700,537,-1.15897406153846,-0.196491600511536,-0.306119873178367
"51107","2017",374558,60617,546,0,-0.158600373794194,-0.241816620966136
"51107","2018",385143,62003,526,0,0.00230153846153846,-0.0316890208995781
"51107","2019",395134,63906,496,0,0.00144615384615385,-0.1382942877394
"51109","2009",23371,4599,22,-1.05677766666667,0.147449633363806,0.0541788682360251
"51109","2010",32248,5826,20,-1.32362416666667,0.234560628942384,-0.085705413330447
"51109","2011",32739,6033,19,-1.04073383333333,0.0456717332455985,-0.247729707130178
"51109","2012",33083,6175,18,-0.944834166666667,0.0152221666457133,0.0382152501709018
"51109","2013",33384,6713,24,-0.974739833333333,0.0917012543774482,0.0811599722482439
"51109","2014",33743,6646,19,-0.622467333333333,-0.104662719635768,0.119852272235904
"51109","2015",33986,6586,17,-0.716030333333333,-0.116528663323063,-0.0641159816814641
"51109","2016",34350,6520,20,-0.863091333333333,-0.120144657950529,0.0220819261017562
"51109","2017",34813,6721,25,0,0.0666414752809874,0.236057172431309
"51109","2018",35380,7154,17,0,0.00353333333333333,-0.0877024508101638
"51109","2019",36040,6934,20,0,0.000616666666666667,-0.0662919084718875
"51111","2009",0,0,15,-0.55594,-0.000398428680694062,0.0328539724589689
"51111","2010",12968,2634,13,-1.93658766666667,0.507999665657614,-0.622724413999873
"51111","2011",12928,2919,15,-2.706553,0.169531977515388,-0.574977351964245
"51111","2012",12838,2628,15,-0.139482,-0.0219945904122005,0.401036053712222
"51111","2013",12759,2809,15,0.044666,-0.0795813544784098,0.41088064615192
"51111","2014",12667,2876,14,0.164994333333333,-0.139012137672474,0.253956067141032
"51111","2015",12558,3368,13,0.486056,-0.192958259445721,0.132190064351505
"51111","2016",12450,2282,15,-0.0380106666666667,-0.0752574286361702,0.148121357968669
"51111","2017",12369,2518,15,0,-0.222434750237979,-0.170732523859768
"51111","2018",12278,2787,13,0,0.000966666666666667,-0.160873400920063
"51111","2019",12282,2793,15,0,0.00153333333333333,0.150269528959632
"51113","2009",0,0,11,-0.55594,-0.000398428680694062,0.910732199363204
"51113","2010",13342,3334,12,-3.5885725,-0.047286728818812,-0.064334010721514
"51113","2011",13317,2771,8,-3.9421895,-0.0937336150759175,-0.757967528702764
"51113","2012",13270,2948,11,-1.0120735,-0.186262998731476,-0.0807647622639811
"51113","2013",13249,2762,10,-0.275528,0.113772222070699,0.591831112274121
"51113","2014",13208,2838,9,-1.3750845,-0.255358437916236,-0.374531977655905
"51113","2015",13147,2709,9,-1.2512745,-0.490730354022752,-0.501093956461481
"51113","2016",13122,2855,9,-1.3216685,-0.22398446425592,-0.155395707204705
"51113","2017",13108,2931,8,0,0.199476086189222,0.284983084944041
"51113","2018",13139,2989,8,0,0.00295,-0.056199034485481
"51113","2019",13170,2970,10,0,0.0011,0.202740580914466
"51115","2009",9011,1530,8,-0.290247666666667,-0.0511442631516069,0.115567030810934
"51115","2010",9004,2451,8,-0.308233,-0.0339825307252088,0.0556722728805138
"51115","2011",9000,2484,7,-0.769758666666667,0.0526155954168886,-0.458435976217987
"51115","2012",8965,2383,9,0.106320666666667,-0.249843825835657,0.262069073354388
"51115","2013",8943,2478,8,-0.502800333333333,-0.321603663984187,-0.360189299047362
"51115","2014",8923,2254,9,-0.514647666666667,-0.0742855724783686,0.321483258679569
"51115","2015",8880,2357,9,-0.296301,-0.0922301685145632,0.341191302886914
"51115","2016",8848,2427,8,-0.0916883333333333,-0.273075738373727,0.0163430095683102
"51115","2017",8830,2645,7,0,-0.100770328441987,-0.299152334749938
"51115","2018",8796,2891,7,0,0.0014,-0.0666940728009871
"51115","2019",8788,2793,8,0,8e-04,0.0721457346356435
"51117","2009",0,0,46,-0.55594,-0.000398428680694062,0.135802314854981
"51117","2010",32774,7929,44,-0.548653777777778,-0.329775859218517,-0.289316808108676
"51117","2011",32778,8682,44,-0.961965666666667,-0.350606807545213,-0.789485012372418
"51117","2012",32548,7589,47,0.185941,-0.212127318431246,0.0635913678074564
"51117","2013",32274,7627,46,0.153454777777778,-0.13782570198354,0.242015299537061
"51117","2014",31913,7567,46,-0.0754505555555555,-0.197263326236497,-0.133016537410539
"51117","2015",31555,7580,44,0.017799,-0.306306322408329,-0.0820340468467681
"51117","2016",31209,7797,44,0.0537277777777778,-0.140925845207825,0.22116025530217
"51117","2017",30959,7841,47,0,-0.123505593985404,0.0170520399283955
"51117","2018",30847,8412,44,0,8e-04,0.311596317581879
"51117","2019",30728,7772,46,0,0.00125555555555556,0.302634809726461
"51119","2009",10626,2591,15,-0.6185206,-0.253713035640352,-0.0948538935396765
"51119","2010",10831,3325,14,-0.5658442,-0.13554215653454,-0.107794787949164
"51119","2011",10855,3058,14,-0.7255108,-0.285605369678791,-0.900286572843782
"51119","2012",10855,2917,14,-0.1212146,-0.0806011128225728,0.202115922013566
"51119","2013",10851,2799,14,-0.1835594,-0.153465149148995,-0.0828839984885658
"51119","2014",10817,2781,15,-0.1523112,-0.148260111235171,0.224580554381496
"51119","2015",10717,2754,16,-0.2300318,-0.176522031045134,0.282556633658361
"51119","2016",10728,2630,16,-0.1620758,-0.200747716095137,0.127108906633686
"51119","2017",10710,2972,15,0,-0.167996310028786,-0.00981495244094717
"51119","2018",10700,2787,13,0,0.001,0.139443429680817
"51119","2019",10675,2798,14,0,0.0014,0.219828758894211
"51121","2009",80581,16014,257,-0.698943,0.00652179395110528,0.366037261883082
"51121","2010",92527,19377,276,-0.663168,0.0165194544273608,0.376930368195839
"51121","2011",93379,19547,282,-0.900718625,0.0584002431340147,0.228314211533121
"51121","2012",94179,20161,269,-1.921782625,0.0796659389616877,-0.314475278871977
"51121","2013",94910,20649,283,-1.9943610625,0.210011518069762,-0.220710814230997
"51121","2014",95808,22599,271,-1.998214,0.258670912671447,-0.058040299240528
"51121","2015",96467,22081,234,-1.69685625,0.207066967204771,-0.228100845018241
"51121","2016",97227,22371,259,-1.6397693125,0.282773565142486,-0.0457337054152109
"51121","2017",97692,22519,276,0,0.464866181109803,0.39028662000996
"51121","2018",97997,22481,261,0,0.0029375,-0.245565299018866
"51121","2019",98140,21804,261,0,0.002475,-0.248942219826183
"51125","2009",15204,3754,16,-1.90670733333333,-0.0765646794869737,-0.39601338968702
"51125","2010",14989,4009,18,-1.699049,-0.118954347200478,-0.111854145343629
"51125","2011",15049,4105,18,-1.08887233333333,-0.295893121892056,0.0672881081218859
"51125","2012",15000,4481,19,-0.664999666666667,-0.0923866223114341,0.268372261236732
"51125","2013",14940,3902,16,-0.522616666666667,-0.0140125782624074,0.378984472472162
"51125","2014",14892,3974,17,-0.798658,-0.339906663124755,-0.40056452880741
"51125","2015",14858,3634,15,-0.704193,-0.180809106777984,-0.376373194757744
"51125","2016",14831,3441,17,-0.833265333333333,-0.029612638326168,-0.0322527019865415
"51125","2017",14863,3555,16,0,0.192058974851354,0.420417442610064
"51125","2018",14812,3531,18,0,0.00393333333333333,0.0849956900243108
"51125","2019",14831,3898,17,0,0.000766666666666667,0.0969999861171891
"51127","2009",17137,2951,30,-1.43385633333333,0.19462398192739,0.0824829994560482
"51127","2010",17655,3128,28,-1.61041833333333,-0.233951708690871,-0.710060268128792
"51127","2011",18086,3151,30,-1.314243,-0.221201986226458,-0.299155993460891
"51127","2012",18460,3169,28,-0.88277,0.0688004518391847,0.226896666432854
"51127","2013",18791,3420,30,-0.886564666666667,-0.184787402952915,-0.052539082475666
"51127","2014",19187,3686,28,-0.665244,-0.364464837913578,-0.215849921482884
"51127","2015",19560,4102,28,-0.523661,-0.388034080266403,-0.212578453335084
"51127","2016",20051,3831,31,0.0647013333333333,-0.171477913592812,0.55346435645148
"51127","2017",20523,4216,37,0,0.140420710227504,0.522655478200771
"51127","2018",21103,4065,30,0,0.00323333333333333,0.075327982797664
"51127","2019",21686,4201,30,0,0.000866666666666667,0.0293562355445003
"51131","2009",0,0,37,-0.76287325,0.0372672561839336,0.12688400409456
"51131","2010",12572,3485,35,-1.53648575,0.117380961288064,-0.52331465325639
"51131","2011",12493,3082,34,-0.8497445,0.148653408884606,-0.276037026594692
"51131","2012",12408,3118,31,0.493872,-0.0112731305146889,0.0221177699912605
"51131","2013",12339,2985,34,0.60654725,0.0126542982286494,0.255983567661222
"51131","2014",12254,2969,34,0.2481695,0.0395979146683178,0.170819613646847
"51131","2015",12184,2957,38,0.23329275,-0.00889925034850447,0.410992082129907
"51131","2016",12118,2918,34,0.38827225,-0.0744535517755124,0.0386960648074735
"51131","2017",11998,2818,35,0,-0.257609379197396,-0.382423578770019
"51131","2018",11957,2906,32,0,0.001825,-0.0153142544043576
"51131","2019",11885,2977,34,0,0.002,0.171596410694187
"51133","2009",0,0,10,-0.97497025,-0.0631342939528154,-0.690216534603971
"51133","2010",12419,3515,10,-1.30570275,-0.174191365836016,-0.649117596853771
"51133","2011",12431,3403,10,-0.93541825,-0.17608873796824,-0.698810798933581
"51133","2012",12389,3500,10,0.10653725,-0.0563843886379635,0.2284390439251
"51133","2013",12334,3558,11,0.11777925,-0.0275888479392186,0.45254311650452
"51133","2014",12320,3406,10,0.00719425,0.0491962490953944,0.430120311175885
"51133","2015",12304,3562,10,0.2311955,0.0660847955551533,0.645990049860488
"51133","2016",12272,3520,9,0.57639975,0.0187438349659782,0.530967788836653
"51133","2017",12254,3728,10,0,-0.13415574483771,-0.279511712267191
"51133","2018",12223,3523,10,0,0.000475,-0.0673031932358225
"51133","2019",12190,3832,10,0,0.00095,0.0968995255916816
"51135","2009",0,0,22,-0.55594,-0.000398428680694062,0.0781862544184643
"51135","2010",15819,4998,27,-0.937196,-0.223904938884657,-0.168189908977522
"51135","2011",15845,4575,24,-0.74619275,-0.176123994844967,-0.466024847858933
"51135","2012",15875,4442,20,-0.561737,-0.345419182023428,-0.635482256978237
"51135","2013",15862,4184,24,-0.069599,-0.376514375022057,-0.165009218023229
"51135","2014",15756,4313,24,0.096718,-0.309586903809045,0.0243666684528979
"51135","2015",15711,4476,22,0.2656255,-0.158451958866683,0.203624687866626
"51135","2016",15641,4556,25,0.15452425,-0.168420118493425,0.157546035416103
"51135","2017",15537,4589,28,0,-0.0606187600952382,0.184082272055314
"51135","2018",15500,4178,28,0,0.0018,0.42778018448371
"51135","2019",15433,4275,23,0,0.00095,0.359120129144805
"51137","2009",0,0,38,-0.55594,-0.000398428680694062,0.443325729956471
"51137","2010",32730,6493,38,-1.3924472,0.119013625668512,0.218205247703537
"51137","2011",33235,6523,38,-1.580263,0.0565859889639804,-0.278979909680201
"51137","2012",33625,6485,37,-1.1817424,-0.164610672232248,-0.174566334437576
"51137","2013",33934,6880,40,-1.132658,-0.0516599488050167,0.211366078467182
"51137","2014",34239,7125,38,-0.8692658,-0.301620663386069,-0.0833667234799284
"51137","2015",34596,7491,37,-1.0997044,-0.162371457031064,-0.117684808803936
"51137","2016",34873,7344,37,-1.0128656,-0.14864663097697,-0.114453999499644
"51137","2017",35265,7210,38,0,0.0483553743047708,0.133217313905507
"51137","2018",35612,7438,37,0,0.002,-0.168329699585692
"51137","2019",36010,7674,38,0,0.0012,-0.0687328945457228
"51139","2009",23123,5709,41,0.1644022,0.0191850173275647,0.80043348097139
"51139","2010",24116,5902,53,0.207902,-0.113115678878723,0.569924961305685
"51139","2011",24101,5568,53,-0.069523,-0.0966804019399739,0.137524856981569
"51139","2012",24038,5915,47,-1.1676096,-0.181294573361684,-0.295975322638247
