"ID","year","population","population_error","doctors","obesity","physician_access","health_score"
"51001090800","2014",3641,966,0,0.157331,0.269065158476893,0.468173516112541
"51001090800","2015",3814,992,0,0.07599,0.173659230103907,0.255666137235802
"51001090800","2016",3662,1013,0,-0.713266,0.733469183187921,0.0546501071141958
"51001090800","2017",3768,1096,0,NA,-0.863782457954369,-1.20760682968339
"51001090800","2018",3609,993,0,NA,0.001,-0.124282248073007
"51001090800","2019",3429,1033,0,NA,0.0019,-0.123154806004217
"51001980100","2009",0,0,0,-0.55594,-0.000398428680694062,0.361723680896809
"51001980100","2010",0,127,0,-1.164442,-0.057206086724279,-0.741575087529503
"51001980100","2011",8,7,0,-1.198804,-0.0455163756533026,-0.664018436087898
"51001980100","2012",5,7,0,0.329801,-0.113113416401733,0.133225353543175
"51001980100","2013",3,5,0,0.282675,-0.143741370417983,-0.198454557504401
"51001980100","2014",2,4,0,0.17183,-0.0861923312304954,0.237990073051841
"51001980100","2015",0,12,0,0.084386,-0.105587872646495,-0.0260053300755098
"51001980100","2016",0,12,0,0.081222,-0.0882749540473828,0.133565542814504
"51001980100","2017",0,12,0,NA,-0.129780118900481,-0.562745811668378
"51001980100","2018",0,12,0,NA,7e-04,0.662208480963626
"51001980100","2019",0,12,0,NA,9e-04,0.664086091595735
"51001980200","2009",0,0,0,-0.55594,-0.000398428680694062,0.278956400275259
"51001980200","2010",0,127,0,-1.164442,-0.057206086724279,-0.459048549154154
"51001980200","2011",5,3,0,-1.609924,-0.420468396759813,-2.32593979394628
"51001980200","2012",3,3,0,0.266717,-0.183492350179512,0.204874064724303
"51001980200","2013",2,2,0,0.244133,-0.182924458484888,0.188520715867414
"51001980200","2014",1,2,0,0.15858,-0.121027821344191,0.372963984491542
"51001980200","2015",0,12,0,0.084386,-0.105587872646495,0.375220339706569
"51001980200","2016",0,12,0,0.081222,-0.0882749540473828,0.444000608085451
"51001980200","2017",0,12,0,NA,-0.129780118900481,-0.0526082862729793
"51001980200","2018",0,12,0,NA,8e-04,0.485911649466868
"51001980200","2019",0,12,0,NA,0.0011,0.48714886675601
"51001990100","2009",0,0,0,0.013497,0.306191307546441,1.52619668993217
"51001990100","2010",0,127,0,-1.164442,-0.057206086724279,-1.12059633802654
"51001990100","2011",0,95,0,-0.839025,-0.152346328655222,-1.13372995368616
"51001990100","2012",0,12,0,0.321558,-0.143346765689605,0.145355605733939
"51001990100","2013",0,12,0,0.297336,-0.141373921528427,0.126885448014571
"51001990100","2014",0,12,0,0.190433,-0.0972352337543724,0.180246046821124
"51001990100","2015",0,12,0,0.084386,-0.105587872646495,0.0347052451041363
"51001990100","2016",0,12,0,0.081222,-0.0882749540473828,0.0972169301534609
"51001990100","2017",0,12,0,NA,-0.129780118900481,-0.283988342826749
"51001990100","2018",0,12,0,NA,8e-04,0.2130929913336
"51001990100","2019",0,12,0,NA,0.0012,0.21461567744645
"51001990200","2009",0,0,0,-1.261891,-0.431751290576881,-2.13750847044198
"51001990200","2010",0,127,0,-1.164442,-0.057206086724279,-0.351978212793465
"51001990200","2011",0,95,0,-0.839025,-0.152346328655222,-0.497855842980956
"51001990200","2012",0,12,0,0.321558,-0.143346765689605,0.56272635224452
"51001990200","2013",0,12,0,0.297336,-0.141373921528427,0.550397820689305
"51001990200","2014",0,12,0,0.190433,-0.0972352337543724,0.656795814986247
"51001990200","2015",0,12,0,0.084386,-0.105587872646495,0.525709265205123
"51001990200","2016",0,12,0,0.081222,-0.0882749540473828,0.60150549834278
"51001990200","2017",0,12,0,NA,-0.129780118900481,0.0902077747484273
"51001990200","2018",0,12,0,NA,NA,0
"51001990200","2019",0,12,0,NA,NA,0
"51003010100","2009",4939,1049,4,-1.00208,0.830891666109304,0.86403014168195
"51003010100","2010",5129,1091,4,-0.516575,0.724136140198112,0.863399897064258
"51003010100","2011",4998,1025,4,-1.236248,0.459366364866027,0.455826719471385
"51003010100","2012",4807,882,4,-0.131921,-0.442514371819472,0.710605740812938
"51003010100","2013",4619,778,4,-0.745918,-0.542980810247557,0.544413708887865
"51003010100","2014",4986,826,4,-1.803922,-0.925694596862592,-0.659869042264523
"51003010100","2015",5423,919,4,-1.984567,-0.285910452882249,-0.79372533971025
"51003010100","2016",5575,1040,4,-2.250687,-0.54317241351945,-1.21920391349476
"51003010100","2017",5651,1002,4,NA,-0.222232946606005,-0.536985919409835
"51003010100","2018",5553,1149,4,NA,0.0031,-0.321385414231472
"51003010100","2019",5102,1138,4,NA,0.0045,0.0928934211924392
"51003010201","2009",0,0,1,-0.55594,-0.000398428680694062,0.100209798514949
"51003010201","2010",4826,651,1,-0.625933,-0.0753516680941039,-0.493875164456239
"51003010201","2011",4828,643,1,-0.54013,-0.43204891906867,-1.03981492727522
"51003010201","2012",4309,604,1,-0.803933,-0.000509115239014028,0.386911319152174
"51003010201","2013",4590,598,1,-0.179453,-0.228333055484276,0.569154975084698
"51003010201","2014",4566,578,1,-0.388216,-0.370042051434713,-0.0869806339711465
"51003010201","2015",4536,603,1,-0.290621,-0.211651944039935,0.491638588293353
"51003010201","2016",4713,641,1,-0.527595,-0.108692360927855,-0.144041688912906
"51003010201","2017",4795,609,1,NA,0.0660650587082274,0.125490554196531
"51003010201","2018",4737,629,1,NA,0.0032,0.111367776230614
"51003010201","2019",4807,641,1,NA,0.0049,-0.0200605968568155
"51003010202","2009",0,0,1,-0.55594,-0.000398428680694062,0.316668853862608
"51003010202","2010",3410,549,1,0.576498,-0.395325810051665,-0.078417724106596
"51003010202","2011",3394,567,1,0.419552,-0.515833760761063,-0.256362836806279
"51003010202","2012",3232,591,1,-0.49127,-0.0736250358864699,0.228508030037658
"51003010202","2013",3248,584,1,-1.262801,-0.623970647646679,-0.877550678926861
"51003010202","2014",3108,502,1,-1.391947,-0.880919112554046,-0.775759976377549
"51003010202","2015",3155,485,1,-0.823006,-0.376877930356989,-0.0473606487388023
"51003010202","2016",3251,419,1,-0.740452,-0.109645210327091,-0.0124918980040966
"51003010202","2017",3162,391,1,NA,-0.333911625950382,0.139869347076882
"51003010202","2018",3130,497,1,NA,0.0032,0.629622044427565
"51003010202","2019",3101,456,1,NA,0.0063,0.733275487555471
"51003010300","2009",7981,1044,28,-0.680633,-0.469447046132675,0.0896022067584145
"51003010300","2010",8323,1668,21,0.05479,-0.445669294136604,-0.118635570837386
"51003010300","2011",8087,1508,25,-0.516979,0.324133579264708,0.681337625245716
"51003010300","2012",8658,1535,27,-1.2535,-0.120226795225714,-0.563697086518741
"51003010300","2013",8728,1555,26,-0.887074,0.0576641111329688,-0.122345972736233
"51003010300","2014",9115,1860,23,-0.603655,-0.037333107815946,-0.393572329431622
"51003010300","2015",8833,1783,23,-0.753156,0.310016577156565,-0.0989743182676365
"51003010300","2016",8804,1910,25,-0.629472,0.344117049704335,0.31784601868961
"51003010300","2017",8364,1976,26,NA,0.477647922826247,0.710389077080065
"51003010300","2018",8696,1888,22,NA,0.0032,-0.402845368411452
"51003010300","2019",8515,1983,24,NA,0.0051,-0.0991042815707359
"51003010401","2009",0,0,1,-0.55594,-0.000398428680694062,0.331788696306815
"51003010401","2010",4045,898,1,-1.155506,-0.704205016854086,0.0226918076971135
"51003010401","2011",3926,839,1,-1.899222,-0.508523032197699,0.153602605901175
"51003010401","2012",3947,798,1,-2.58287,0.65520276866341,0.625373277128929
"51003010401","2013",4247,830,1,-4.923834,1.33825572723715,-0.197303719796599
"51003010401","2014",4315,740,1,-1.629798,0.185686126617253,-0.0461579314835749
"51003010401","2015",4516,876,1,-1.33086,0.0577383501429288,-0.353721615456375
"51003010401","2016",4390,844,1,-1.312843,-0.104524495139609,-0.252680280681302
"51003010401","2017",4417,862,1,NA,0.12340436995971,-0.336025327548224
"51003010401","2018",4139,912,1,NA,0.003,0.0576727112219538
"51003010401","2019",4175,869,1,NA,0.0049,-0.00524022328990651
"51003010402","2009",0,0,1,-0.55594,-0.000398428680694062,0.225566306858206
"51003010402","2010",3500,519,1,-0.991963,0.272005861800015,-0.449617961923357
"51003010402","2011",3375,514,1,-0.998586,0.179512118354021,-0.39008236701648
"51003010402","2012",3219,543,1,-0.346998,-0.310702329353979,-0.0596889827102035
"51003010402","2013",3315,503,1,-0.16459,-0.140845623403488,0.260423385533222
"51003010402","2014",3196,434,1,-0.34551,-0.350412036896865,-0.075918183326705
"51003010402","2015",3245,456,1,-0.762736,-0.227281551370771,-0.502955731639619
"51003010402","2016",3080,410,1,-0.79098,-0.269770262911715,-0.268885998425639
"51003010402","2017",3072,487,1,NA,-0.263477393090988,-0.024455601320518
"51003010402","2018",2935,459,1,NA,0.0029,0.715613060522035
"51003010402","2019",3000,459,1,NA,0.0064,0.57000207344906
"51003010500","2009",3946,549,110,-0.795575,0.358071873350114,0.996354543392051
"51003010500","2010",4164,702,115,-0.937401,0.274135808793257,0.701808530809839
"51003010500","2011",4453,743,127,-1.474616,-0.28653591152006,-0.471397566927352
"51003010500","2012",4623,805,120,-0.581902,-0.0157253814490583,0.547605869518806
"51003010500","2013",4767,856,126,-1.466281,0.0152919801225309,-0.358909421908107
"51003010500","2014",5156,1166,113,-1.181304,0.203208837577876,-0.37363582402055
"51003010500","2015",5238,1219,121,-1.490405,0.473196542380025,-0.250355610418703
"51003010500","2016",5325,1119,132,-1.370688,0.620668075963349,0.274607452721615
"51003010500","2017",5255,1110,108,NA,0.49597601613694,-0.169384497357424
"51003010500","2018",5565,1175,131,NA,0.0031,-0.390434768303635
"51003010500","2019",5492,976,124,NA,0.0068,-0.50625870750654
"51003010601","2009",0,0,34,-0.55594,-0.000398428680694062,0.194573768836475
"51003010601","2010",6078,1099,34,-1.023617,0.078227825189964,-0.149608359499448
"51003010601","2011",6190,1282,32,-0.307917,0.521853799858765,0.771826379645369
"51003010601","2012",5741,1050,34,-1.608117,0.0423372975838078,-0.527181719562014
"51003010601","2013",5472,979,31,-1.56774,0.0553197295107664,-0.617827976718918
"51003010601","2014",5574,978,39,-0.993156,0.218399417988412,0.815241299219889
"51003010601","2015",5841,1009,31,-0.956027,0.522300688749718,0.275915658588472
"51003010601","2016",6052,1072,33,-1.250918,0.774342939569386,0.392877504851577
"51003010601","2017",6454,1040,30,NA,0.535576923760785,-0.139308239913466
"51003010601","2018",6579,1077,33,NA,0.0031,-0.564772825586646
"51003010601","2019",6330,992,33,NA,0.0068,-0.451735489861289
"51003010602","2009",0,0,1,-0.55594,-0.000398428680694062,0.0543393055177792
"51003010602","2010",2539,494,1,-0.215945,-0.433287562569636,0.235359534279416
"51003010602","2011",2684,637,1,-0.117755,-0.27502036934948,0.533190257860746
"51003010602","2012",2850,556,1,-0.288068,0.2112882463919,1.12759822395081
"51003010602","2013",2879,477,1,-0.578038,-0.116794650374704,0.0978121351822185
"51003010602","2014",3261,523,1,-0.642779,-0.014418829533225,-0.0432682649096652
"51003010602","2015",3341,505,1,-0.907641,0.000530229118955304,-0.396555802149907
"51003010602","2016",3533,525,1,-0.984203,0.017837663924611,-0.563257989221918
"51003010602","2017",3819,599,1,NA,-0.141541711984043,-0.440960254064262
"51003010602","2018",4070,695,1,NA,0.0031,-0.26156913160282
"51003010602","2019",4314,690,1,NA,0.0068,-0.3426880148424
"51003010700","2009",5679,1111,34,-2.88929,0.319149462154169,-0.229736218382766
"51003010700","2010",6310,1481,32,-2.732649,0.388828906940565,-0.717387447676353
"51003010700","2011",5962,1484,37,-2.344347,0.721059661141489,0.49708610855641
"51003010700","2012",5764,1307,26,-0.174868,0.360767308609403,-0.356505775175759
"51003010700","2013",5816,1433,32,-0.085108,0.0215434379848165,-0.0265565546940975
"51003010700","2014",5763,1310,33,-0.217898,0.199453888048433,0.268098013640663
"51003010700","2015",5788,1202,35,0.223073,-0.00768643721371261,0.395973817291765
"51003010700","2016",5629,954,33,-0.257541,0.274252459153746,0.424699652880905
"51003010700","2017",5861,1277,33,NA,0.988732078764933,0.777397845053868
"51003010700","2018",5795,1208,30,NA,0.0031,-0.551666698623802
"51003010700","2019",6064,1418,32,NA,0.0068,-0.481402742870833
"51003010800","2009",4114,1344,9,-2.530437,0.331149774775839,0.575742605861103
"51003010800","2010",4797,1272,7,-2.240638,0.258949471835105,-0.206764873044784
"51003010800","2011",5066,1437,6,-2.497474,0.00635138346146615,-0.897109761476696
"51003010800","2012",5303,1530,9,-0.530224,-0.00884614566340616,0.342375263377938
"51003010800","2013",5017,1581,6,-0.660881,-0.125675092605688,-0.391781973266787
"51003010800","2014",4673,1489,6,-0.224536,-0.471685118422035,-0.549178006535484
"51003010800","2015",4736,1287,8,0.360322,0.548373097616502,1.30518511905228
"51003010800","2016",4635,1220,6,-0.649086,0.363940739971034,0.298035652788156
"51003010800","2017",4941,1273,7,NA,0.28386772206102,0.170962480525716
"51003010800","2018",5352,1453,7,NA,0.0031,-0.279609190935674
"51003010800","2019",5721,1585,7,NA,0.0068,-0.367857316345771
"51003010901","2009",2316,557,9,0.039482,-0.0587697197069015,-0.4605709731429
"51003010901","2010",2199,543,11,0.37138,0.629361534290666,0.920318787968956
"51003010901","2011",2087,406,10,1.145048,-0.27137366674148,0.381184233772092
"51003010901","2012",2024,354,8,-0.340523,-0.0775408999847164,-0.665561537852776
"51003010901","2013",1925,278,8,-0.752121,0.052557367029886,-0.679330919482884
"51003010901","2014",1667,340,9,-0.826704,0.0935351390227703,-0.10761378320426
"51003010901","2015",1835,550,8,-0.663016,0.355409161868061,-0.23692992812075
"51003010901","2016",1785,405,11,-0.725329,0.640440843926289,0.839903224684291
"51003010901","2017",1756,372,9,NA,0.725369038605888,0.7337910884186
"51003010901","2018",1805,596,7,NA,0.0031,-0.551277317867809
"51003010901","2019",1920,560,9,NA,0.0067,-0.173912875172561
"51003010902","2009",3516,608,1,0.713813,0.325305865428274,0.15389448774856
"51003010902","2010",2548,686,1,0.975188,-0.282603066640486,0.00421429369949496
"51003010902","2011",2427,421,1,0.761301,-0.0364292757426264,0.184110568789661
"51003010902","2012",2941,758,2,-1.070138,0.613850380606354,0.694092187351886
"51003010902","2013",2966,645,1,-0.527801,0.45359344173336,-0.111485979962623
"51003010902","2014",3095,514,1,-1.039295,0.516192521613868,-0.304934450240974
"51003010902","2015",3229,670,1,-1.258112,0.67388104855198,-0.290934827727123
"51003010902","2016",3320,737,1,-1.04257,0.57185601583034,-0.313766401986843
"51003010902","2017",3187,966,1,NA,0.955365120079828,0.362341694946394
"51003010902","2018",3523,936,2,NA,0.003,0.177216620432092
"51003010902","2019",3520,1187,1,NA,0.0067,-0.554748193050523
"51003010903","2009",2099,599,7,-1.858542,0.0715401221447542,-0.586200371521881
"51003010903","2010",2247,612,9,-1.622561,-0.0311845511136208,-0.362614682280956
"51003010903","2011",2371,1058,11,-1.732721,0.0545546574475542,-0.334280160015501
"51003010903","2012",2828,1469,7,-1.209864,0.641469264147176,0.348278024517962
"51003010903","2013",3422,1421,17,-1.242104,1.00093520188442,0.856176818501546
"51003010903","2014",3753,1315,4,-1.666568,0.871503924360179,-0.0741531000407123
"51003010903","2015",3838,1415,34,-2.41058,1.08707207359065,0.242767711665002
"51003010903","2016",3715,951,1,-1.142763,0.762938189697003,0.255208714652261
"51003010903","2017",3483,990,32,NA,0.852922648960809,0.867644872989996
"51003010903","2018",3159,781,3,NA,0.0031,-0.665922792528904
"51003010903","2019",3004,562,6,NA,0.0067,-0.546905035938813
"51003011000","2009",6634,1512,23,-0.882468,0.095478817661121,0.113427559447119
"51003011000","2010",6470,1447,29,-0.58965,-0.338765553142243,0.571328425591778
"51003011000","2011",6275,1338,27,-0.512414,0.150519830547258,1.25796758359809
"51003011000","2012",6430,1408,22,-1.720244,-0.306171234520182,-1.29156785075176
"51003011000","2013",6306,1350,27,-1.519934,-0.202252310530122,-0.195063785269527
"51003011000","2014",5988,1284,27,-1.580332,-0.44266973996296,-0.429302758107757
"51003011000","2015",6071,1304,25,-1.346192,-0.294853973526523,-0.335773755654855
"51003011000","2016",6087,1243,26,-1.202956,-0.286273893107369,-0.062762683335407
"51003011000","2017",6106,1261,23,NA,0.0837303057193277,0.110105606164682
"51003011000","2018",6442,1442,26,NA,0.003,0.218917017720319
"51003011000","2019",6528,1467,25,NA,0.0065,0.0427246405973137
"51003011100","2009",5762,1263,19,-3.879075,-0.585873230864813,-0.730727605811587
"51003011100","2010",6510,1503,18,-1.631261,-0.260104697410306,0.0388025685193078
"51003011100","2011",7187,1664,20,-0.361507,-0.164661219139472,0.672407902093284
"51003011100","2012",7800,1861,18,-0.971408,-0.464084229266452,-0.494822147390674
"51003011100","2013",7955,1814,21,-1.136532,-0.215064538038551,0.160171974898631
"51003011100","2014",8170,1868,20,-0.898651,-0.667077683048072,-0.624734909332619
"51003011100","2015",8077,1692,23,-1.072024,-0.266406529079795,0.32344214668859
"51003011100","2016",8221,1704,20,-1.037065,-0.0850247406623774,0.17603656134157
"51003011100","2017",7869,1335,18,NA,-0.190015762113804,-0.256775562140086
"51003011100","2018",7855,1535,23,NA,0.0031,0.696778283492945
"51003011100","2019",8287,1638,19,NA,0.0049,0.0394207876406383
"51003011201","2009",0,0,0,-0.55594,-0.000398428680694062,0.329813713174915
"51003011201","2010",3767,951,0,-0.205168,0.109195177908058,1.38846465634024
"51003011201","2011",3774,876,0,-0.320968,0.232875710243758,1.50769529973628
"51003011201","2012",3817,955,0,-1.013456,0.0813288510992705,-0.392244969084805
"51003011201","2013",3868,917,0,-0.917816,0.0837664547421829,-0.184064565467419
"51003011201","2014",4033,995,0,-0.831305,-0.295808425011744,-1.11515962097905
"51003011201","2015",3870,906,0,-0.758981,-0.280099719007444,-0.917077166611287
"51003011201","2016",4296,932,0,-0.712995,-0.217435008759256,-0.636678423177727
"51003011201","2017",4231,803,0,NA,-0.105937933491422,-0.207991279751803
"51003011201","2018",3940,812,0,NA,0.0031,0.111715333841375
"51003011201","2019",4065,877,0,NA,0.0044,0.115527021979282
"51003011202","2009",0,0,37,-0.55594,-0.000398428680694062,-0.0153670556620313
"51003011202","2010",3183,427,36,-0.319846,0.101030456921387,0.718437979484306
"51003011202","2011",3197,563,37,0.49717,-0.238850416460966,1.16232577851353
"51003011202","2012",3414,446,38,-0.444483,-0.329821972609033,-0.162505619349597
"51003011202","2013",3428,477,39,0.086765,-0.561066042005479,0.167330712824364
"51003011202","2014",3482,475,37,-0.372913,-0.415129156256401,-0.600500629634154
"51003011202","2015",3361,479,36,-0.52461,-0.340575664629634,-0.565780672744362
"51003011202","2016",3522,431,36,-0.940114,0.0297087458916429,-0.768131018515271
"51003011202","2017",3536,465,38,NA,0.0360261942488317,0.199051753671059
"51003011202","2018",3466,423,37,NA,0.0031,0.0971440001041042
"51003011202","2019",3616,403,37,NA,0.0049,-0.23200522869194
"51003011301","2009",0,0,2,-0.55594,-0.000398428680694062,0.393113827442733
"51003011301","2010",5013,1195,2,-0.039897,0.247997151282188,1.87352303523436
"51003011301","2011",5346,1462,2,-1.407804,-0.139960572625793,0.161660705570075
"51003011301","2012",5617,1512,2,-2.355047,0.123795868060728,-0.264712011733516
"51003011301","2013",5787,1330,2,-2.35877,0.492783622136097,0.055419572216786
"51003011301","2014",5783,1397,2,-2.31937,0.0450343862620755,-0.57439708290435
"51003011301","2015",5648,1534,2,-1.672735,-0.295061406474502,-0.600570771663556
"51003011301","2016",5675,1401,2,-1.45183,-0.298643098679567,-0.538518095968796
"51003011301","2017",5701,1516,2,NA,0.113451967389283,-0.00236422218596599
"51003011301","2018",5755,1384,2,NA,0.0027,-0.231935950877272
"51003011301","2019",5789,1629,2,NA,0.0047,-0.271219005130497
"51003011302","2009",0,0,1,-0.55594,-0.000398428680694062,0.101188603940811
"51003011302","2010",3936,997,1,1.059727,-0.0682262221085536,1.1346221230542
"51003011302","2011",4089,943,1,1.093346,-0.0248675928478643,0.992987038574979
"51003011302","2012",4192,1041,1,-0.9562,0.344273399407462,0.617958671991205
"51003011302","2013",4421,859,1,-0.984179,0.137439665078152,0.0773107639019904
"51003011302","2014",4254,814,1,-1.585208,-0.511302762669379,-0.754125932385103
"51003011302","2015",4267,795,1,-2.082796,-0.389627809932441,-0.788525839574336
"51003011302","2016",4291,843,1,-1.079431,-0.43806697757618,-0.53119935263279
"51003011302","2017",4553,829,1,NA,0.115512439735509,0.0265601527291505
"51003011302","2018",4833,810,1,NA,0.003,-0.393567171568229
"51003011302","2019",4936,880,1,NA,0.0068,-0.483209058031874
"51003011303","2009",0,0,21,-0.55594,-0.000398428680694062,0.129553624252087
"51003011303","2010",3191,488,21,-2.493199,0.272761450237119,-0.102841740584259
"51003011303","2011",3525,684,22,-2.214471,0.744860897398309,0.452740483789355
"51003011303","2012",3406,554,19,-0.686916,0.490637878717489,0.576634000674621
"51003011303","2013",3469,534,22,-0.790737,0.32042058337502,0.708624887252739
"51003011303","2014",3512,518,21,-0.737043,0.21062274120885,0.410392471468528
"51003011303","2015",3749,509,21,-1.007459,0.173357589621168,0.0276567971233043
"51003011303","2016",3867,468,18,-0.541675,-0.108797201597165,-0.578008200777379
"51003011303","2017",3934,494,18,NA,-0.122079446254918,-0.93801938161462
"51003011303","2018",3833,621,21,NA,0.003,-0.311211374625041
"51003011303","2019",3928,590,21,NA,0.0068,-0.375521566959336
"51003011400","2009",3777,828,11,-2.48593,0.00678047593729472,0.637543100413241
"51003011400","2010",4448,1035,9,-2.866683,-0.35490981747348,-0.86086235238983
"51003011400","2011",4737,1067,10,-2.04164,-0.544054008819263,-0.797826360143263
"51003011400","2012",4562,948,9,0.956749,-0.0190999359255439,0.586818677151868
